CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
34.691.925/0001-48;2024-12-31;1;U_5_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 5 Business - Rua Franciso Candido Magalhães, 40;2024-11-19;121.5744;1;Nenhuma característica relevante;0.001804;0.001969
34.691.925/0001-48;2024-12-31;1;U_9_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 9 Business - Rua Franciso Candido Magalhães, 40;2024-10-17;123.0715;1;Nenhuma característica relevante;0.002108;0.002301
34.691.925/0001-48;2024-12-31;1;U_407_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 407 Business - Rua Franciso Candido Magalhães, 40;2024-12-16;43.4502;1;Nenhuma característica relevante;0.000573;0.000625
34.691.925/0001-48;2024-12-31;1;U_809_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 809 Business - Rua Franciso Candido Magalhães, 40;2024-10-24;43.4502;1;Nenhuma característica relevante;0.000573;0.000625
34.691.925/0001-48;2024-12-31;1;U_1102_B;Sala Comercial Fernando Linhares Unique Condominium Unidade 1102 Business - Rua Franciso Candido Magalhães, 40;2024-10-14;43.4502;1;Nenhuma característica relevante;0.000573;0.000625
34.691.925/0001-48;2024-12-31;1;U_103_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 103 Trade - Rua Franciso Candido Magalhães, 40;2024-12-17;49.4091;1;Nenhuma característica relevante;0.000655;0.000715
34.691.925/0001-48;2024-12-31;1;U_209_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 209 Trade - Rua Franciso Candido Magalhães, 40;2024-12-23;49.4091;1;Nenhuma característica relevante;0.000614;0.00067
34.691.925/0001-48;2024-12-31;1;U_306_T;Sala Comercial Fernando Linhares Unique Condominium Unidade 306 Trade - Rua Franciso Candido Magalhães, 40;2024-10-07;49.4091;1;Nenhuma característica relevante;0.000614;0.00067
35.725.666/0001-91;2024-12-31;1;CASA MACAU;RUA MACAU,46 JARDIM LUSITANIA - SP;2024-11-29;684;1;MATRICULA 10.633;0.4836;0.595
35.725.666/0001-91;2024-12-31;1;RUA ATLANTICA 280;RUA ATLANTICA Nº 280 JD AMÉRICA -SP;2024-05-29;730;1;MATRICULA 49.756 - IMÓVEL VENDIDO EM 29/05 O QUAL SERÁ BAIXADO QUANDO DO RECEBIMENTO TOTAL DA VENDA;1;0.2612
36.445.587/0001-90;2024-12-31;2;Laboratório Alta;Avenida Dr. Cardoso de Melo, 1.200, Vila Olímpia, São Paulo - SP;2024-12-16;1091;1;Direito de propriedade.;0.076218;0.112675
36.501.159/0001-37;2024-09-30;1;PREDIO COMERCIAL DECATHLON GOIANIA, GOIAS;Avenida I, número 208, Quadra B-37, Lote 02, bairro Jardim Goiás, CEP 74810-075, da cidade de Goiânia, Estado de Goiás;2024-08-20;8241;1;Loja em dois pavimentos, com estacionamento descoberto e coberto com  240 vagas;1;0.1984
36.501.159/0001-37;2024-09-30;1;PREDIO COMERCIAL DECATHLON JOINVILLE, SANTA CATARINA;Rua XV de novembro, número 2.805, bairro Glória, CEP 89216-201, da cidade de Joinville, Estado de Santa Catarina;2024-08-20;2345.11;1;Loja Terrea, com estacionamento descoberto com 180 vagas;1;0.089
36.501.159/0001-37;2024-09-30;1;PREDIO COMERCIAL DECATHLON CAMPINAS, SÃO PAULO;Avenida Adhemar Ferreira da Silva, s/n, Trevo da Rodovia Dom Pedro I (SP-065), Km 129, Vila Brandina, na Cidade de Campinas, Estado de São Paulo;2024-08-20;5582.44;1;Loja terrea com estacionamento descoberto  com 450 vagas;1;0.284
36.517.660/0001-91;2024-09-30;1;Urbic Vila Mariana;Rua Dr. Tomás Alves, 172 e 184, Vila Mariana, São Paulo - SP;2024-09-30;19.8;1;n-a;0.00447;0.002007
36.517.660/0001-91;2024-09-30;1;Cyrela for you;Rua Apeninos, 973, Paraíso, São Paulo - SP;2024-09-30;274.5;9;n-a;0.030726;0.023851
36.517.660/0001-91;2024-12-31;1;Cyrela for you;Rua Apeninos, 973, Paraíso, São Paulo - SP;2024-12-31;793;22;n-a;0.075926;0.066896
38.456.508/0001-71;2024-09-30;1;EDIFICIO BELLA;Avenida Jk, S/n, Quadra 38, Lote S/l, Jardim America, Itumbiara/GO, Brasil, 75523-425;2024-09-29;4785.6;6;Não possui caracteristicas que destoem dos demais;0.05359182208376;5.37727840688782
38.456.508/0001-71;2024-12-31;1;EDIFICIO BELLA;Avenida Jk, S/n, Quadra 38, Lote S/l, Jardim America, Itumbiara/GO, Brasil, 75523-425;2024-12-08;4785.6;1;Direito de Propriedade;0.01066366629278;0.10683843868176
39.714.024/0001-48;2024-12-31;1;Ana Rosa;Avenida Conselheiro Rodrigues Alves, 300, Vila Mariana, São Paulo - SP;2024-10-04;1395;1;Imóveis sob matrícula 74.837 e 56.161;0.056294;0.058688
39.714.024/0001-48;2024-12-31;1;Morumbi;Rua Pasquale Gallupi,7, Morumbi, São Paulo - SP;2024-10-04;5573;1;Imóveis sob matrícula 20.038, 20.081, 49.269, 56,847 e 194.926;0.159906;0.166705
40.054.838/0001-82;2024-06-30;2;285172;Alameda Jauaperi 975 - 22;2024-05-22;161;1;;;
40.054.838/0001-82;2024-06-30;2;196479;Rua Aracaju 137 - 51;2024-05-06;200;1;;;
40.054.838/0001-82;2024-09-30;1;341505;Rua Professor Vahia de Abreu, 172 Ap. 143;2024-08-23;71;1;;;0.021101205214728
40.054.838/0001-82;2024-09-30;1;297015;Avenida Aratãs 550 - 102;2024-07-19;86;1;;;0.0246239560471764
40.054.838/0001-82;2024-12-31;1;196054;Rua Pernambuco 74 - 91;2024-12-19;211;1;;;0.16785710356916
40.054.838/0001-82;2024-12-31;1;225930;Rua Itacema 291 - 41;2024-10-11;137;1;;;0.0955063060900419
41.199.975/0001-78;2024-03-31;1;Casa - Parque Taquaral - Campinas;Rua Latino Coelho, 421, Casa 04, Parque Taquaral, Campinas/SP, Brasil, 13087-010;2024-03-11;154.65;1;Direito de Propriedade;0.02812125382333;0.02936384698292
41.199.975/0001-78;2024-12-31;1;Casa - Condominio Jardim Acapulco - Rua 25;Rua Professora Jane Duppre Pirani, 110, Rua 25, N/100, Jardim Acapulco, Guarujá/SP, Brasil, 11445-300;2024-12-16;1000;1;Não possui caracteristicas que destoem dos demais;0.1189641585901;12.1993638923859
41.199.975/0001-78;2024-12-31;1;Ed Diamante - 12º Andar - Apto 124D;Alameda Cores Da Mata, 1973, Sem Complemento, Tambore, Santana De Parnaiba/SP, Brasil, 06543-003;2024-12-26;172.7;1;Não possui caracteristicas que destoem dos demais;0.08879317305201;9.10543345204795
41.218.404/0001-33;2024-03-31;1;CASA RIVIERA;Rua Passeio das Araucárias, 564 - São Lourenço, Bertioga - SP;2024-03-05;911.6;1;Matrícula 40766;0.1734;0.1666
41.218.404/0001-33;2024-09-30;1;AV.REBOUÇAS;Av Rebouças, 1.164 apto 12 - Pinheiros SP;2024-07-18;148.66;1;Matrícula 90430;0.0439;0.0361
41.325.993/0001-59;2024-06-30;1;IVC Greenwich Park;Rua Martinho Lutero, 99, na Cidade de Londrina/PR;2024-05-10;375.99;3;matrícula 80.137 do 2º Ofício de Registro de Imóveis - unidades 1203, 1301, 2503;0.0366;0.0165
41.325.993/0001-59;2024-06-30;1;IVC Jh Palhano;Rua João Huss,520, Cidade de Londrina, no Estado do Paraná;2024-05-10;523.77;11;matrícula 60.110 do 1º Ofício de Registro de Imóveis - unidades 301, 408, 507, 607, 804, 807, 1603, 1402, 1002, 1904, 2004;0.0423;0.019
41.325.993/0001-59;2024-06-30;1;IVC Greenwich Park;Rua Martinho Lutero, 99, na Cidade de Londrina/PR;2024-06-25;124.43;1;matrícula 80.137 do 2º Ofício de Registro de Imóvel - unidade 2502;0.0132;0.0053
41.325.993/0001-59;2024-06-30;1;IVC Jh Palhano;Rua João Huss,520, Cidade de Londrina, no Estado do Paraná;2024-06-25;122.45;2;matrícula 60.110 do 1º Ofício de Registro de Imóveis - unidades 1805, 1809;0.0107;0.0043
41.325.993/0001-59;2024-12-31;1;IVC Greenwich Park;Rua Martinho Lutero, 99, na Cidade de Londrina/PR;2024-12-19;124.43;5;matrícula 80.137 do 2º Ofício de Registro de Imóveis - unidades 601, 404, 2404, 2504, 2701;0.0602;0.0212
41.325.993/0001-59;2024-12-31;1;IVC Jh Palhano;Rua João Huss,520, Cidade de Londrina, no Estado do Paraná;2024-12-19;115.75;16;matrícula 60.110 do 1º Ofício de Registro de Imóveis - unidades 305, 505, 605, 1001, 1901, 1605, 1602, 1801, 2002, 1807, 1905, 1908, 1909, 2005, 2006, 2106;0.0735;0.0262
41.978.154/0001-30;2024-06-30;1;Grand Quartier Rio2;Rua Franz Weissman, Jacarepagua. Endereço: Estrada do Tindiba, 1499 - Taquara.;2024-06-28;0;7;apartamentos residenciais;0.1029;0.153309
44.177.538/0001-41;2024-03-31;1;HESA 146 - 1 - 116 - Mat470855;SPSH - SÃO PAULO SOUTH HOUSE - FII UNIDADES AUTÔNOMAS;2024-02-28;158.85;1;Mat470855;0.2425;0.1799
44.177.538/0001-41;2024-06-30;1;HESA 100;STAY BATE;2024-05-01;28.26;1;Mat 111.845;0.2586;0.1218
44.177.538/0001-41;2024-09-30;1;HESA 100;STAY BATE;2024-09-01;36.39;1;Mat 111.758;0.0306;0.2227
44.177.538/0001-41;2024-09-30;1;HESA 100;STAY BATE;2024-08-01;35.98;1;Mat 111.883;0.0349;0.2534
44.428.541/0001-90;2024-06-30;1;112 - CAMP;Avenida  Dr. Moraes Sales, 2.484 (Antigo 2.482);2024-03-08;436.32;1;Imóveis acabados para venda;0.0063;0.0062
44.428.541/0001-90;2024-06-30;1;199 - CAMP;Rua Dom Aquino, 1641;2024-03-13;2040;1;Imóveis acabados para venda;0.0165;0.0163
44.428.541/0001-90;2024-06-30;1;210_ARACAJÚ;Av Ivo do Prado, 904;2024-01-23;719;1;Imóveis acabados para venda;0.0074;0.0072
44.428.541/0001-90;2024-06-30;1;314 - CAMP;R José de Campos Sales, 89;2024-03-08;100;1;Imóveis acabados para venda;0.0025;0.0025
44.428.541/0001-90;2024-06-30;1;67 - SBC;R Atlântica, 585;2024-03-28;2653.82;1;Imóveis acabados para venda;0.0289;0.0284
45.123.558/0001-00;2024-06-30;2;FAZENDA PIRAPITINGA;Canápolis/MG;2024-05-03;131871809;1;N/A;1;0.94
45.123.558/0001-00;2024-06-30;2;FAZENDA PIRAPITINGA;Monte Alegre/MG;2024-05-03;34253311;1;N/A;1;0.94
45.123.558/0001-00;2024-09-30;1;Fazenda San Francisco - Costa Norte;Canarana - MT;2024-08-20;37820000;1;N/A;1;0
45.123.558/0001-00;2024-09-30;1;Fazenda San Francisco - Gleba São Pedro;Canarana - MT;2024-08-20;22690000;1;N/A;1;0
45.123.558/0001-00;2024-09-30;1;Fazenda San Francisco - Recreio do Norte;Canarana - MT;2024-08-20;53460000;1;N/A;1;0
45.123.558/0001-00;2024-09-30;1;Fazenda San Francisco - Gleba Boazuda;Canarana - MT;2024-08-20;15430000;1;N/A;1;0
47.154.849/0001-83;2024-03-28;1;SKY_105;R. da Paz, 1601;2024-03-20;74.4;1;Nenhuma característica relevante;0.000861;0.001874
47.154.849/0001-83;2024-03-28;1;SKY_205;R. da Paz, 1601;2024-02-16;74.4;1;Nenhuma característica relevante;0.000861;0.001874
47.154.849/0001-83;2024-03-28;1;SKY_507;R. da Paz, 1601;2024-02-21;82.7;1;Nenhuma característica relevante;0.0011;0.002395
47.154.849/0001-83;2024-03-28;1;SKY_707;R. da Paz, 1601;2024-02-28;82.7;1;Nenhuma característica relevante;0.001056;0.002298
47.154.849/0001-83;2024-03-28;1;SKY_709;R. da Paz, 1601;2024-02-26;76.9;1;Nenhuma característica relevante;0.000942;0.002051
47.154.849/0001-83;2024-03-28;1;SKY_909;R. da Paz, 1601;2024-01-08;76.9;1;Nenhuma característica relevante;0.000861;0.001874
47.154.849/0001-83;2024-03-28;1;SKY_1606;R. da Paz, 1601;2024-02-16;71.8;1;Nenhuma característica relevante;0.000867;0.001886
47.154.849/0001-83;2024-03-28;1;SKY_1607;R. da Paz, 1601;2024-02-16;82.7;1;Nenhuma característica relevante;0.001127;0.002453
47.154.849/0001-83;2024-03-28;1;SKY_1705;R. da Paz, 1601;2024-01-10;74.4;1;Nenhuma característica relevante;0.00093;0.002023
47.154.849/0001-83;2024-03-28;1;SKY_1706;R. da Paz, 1601;2024-01-10;71.8;1;Nenhuma característica relevante;0.000875;0.001905
47.154.849/0001-83;2024-03-28;1;SKY_1904;R. da Paz, 1601;2024-03-13;71.8;1;Nenhuma característica relevante;0.000893;0.001944
47.154.849/0001-83;2024-03-28;1;GA_801A;Av. Farroupilha, 5508;2024-03-12;97.8;1;Nenhuma característica relevante;0.000909;0.001978
47.154.849/0001-83;2024-03-28;1;GA_205A;Av. Farroupilha, 5508;2024-03-22;97.8;1;Nenhuma característica relevante;0.000861;0.001874
47.154.849/0001-83;2024-03-28;1;GA_45BV;Av. Farroupilha, 5508;2024-03-22;19;1;Nenhuma característica relevante;0.000111;0.000243
47.154.849/0001-83;2024-03-28;1;GA_46BV;Av. Farroupilha, 5508;2024-03-12;19;1;Nenhuma característica relevante;0.000111;0.000243
47.154.849/0001-83;2024-03-28;1;GR_1106A;R. Aurora, 1250;2024-01-09;121.8;1;Nenhuma característica relevante;0.00118;0.002569
47.154.849/0001-83;2024-03-28;1;GR_1106B;R. Aurora, 1250;2024-02-14;121.8;1;Nenhuma característica relevante;0.001164;0.002534
47.154.849/0001-83;2024-03-28;1;GR_411C;R. Aurora, 1250;2024-03-12;121.8;1;Nenhuma característica relevante;0.001132;0.002464
47.154.849/0001-83;2024-03-28;1;GR_1112C;R. Aurora, 1250;2024-02-06;96.7;1;Nenhuma característica relevante;0.000934;0.002034
47.154.849/0001-83;2024-03-28;1;GR_501D;R. Aurora, 1250;2024-02-28;96.7;1;Nenhuma característica relevante;0.000941;0.002048
47.154.849/0001-83;2024-03-28;1;GR_1204D;R. Aurora, 1250;2024-03-27;96.7;1;Nenhuma característica relevante;0.000938;0.002041
47.154.849/0001-83;2024-03-28;1;GR_908D;R. Aurora, 1250;2024-02-23;96.7;1;Nenhuma característica relevante;0.000893;0.001944
47.154.849/0001-83;2024-03-28;1;GR_1108D;R. Aurora, 1250;2024-03-22;96.7;1;Nenhuma característica relevante;0.000915;0.001992
47.154.849/0001-83;2024-03-28;1;GR_546AV;R. Aurora, 1250;2024-02-28;27.5;1;Nenhuma característica relevante;4.7E-05;0.000104
47.154.849/0001-83;2024-03-28;1;GR_555AV;R. Aurora, 1250;2024-02-06;27.5;1;Nenhuma característica relevante;0.000111;0.000243
47.154.849/0001-83;2024-03-28;1;GR_604AV;R. Aurora, 1250;2024-03-22;27.5;1;Nenhuma característica relevante;0.000111;0.000243
47.154.849/0001-83;2024-03-28;1;GR_620AV;R. Aurora, 1250;2024-02-23;27.5;1;Nenhuma característica relevante;0.000111;0.000243
47.154.849/0001-83;2024-03-28;1;GR_386AV;R. Aurora, 1250;2024-03-27;27.5;1;Nenhuma característica relevante;0.000111;0.000243
47.154.849/0001-83;2024-03-28;1;GR_366AV;R. Aurora, 1250;2024-03-12;27.5;1;Nenhuma característica relevante;0.000111;0.000243
47.154.849/0001-83;2024-03-28;1;GR_234AV;R. Aurora, 1250;2024-02-14;27.5;1;Nenhuma característica relevante;0.000111;0.000243
47.154.849/0001-83;2024-03-28;1;GR_197AV;R. Aurora, 1250;2024-01-09;55;1;Nenhuma característica relevante;0.000111;0.000243
47.154.849/0001-83;2024-06-28;1;SKY_1007;R. da Paz, 1601;2024-04-26;82.7;1;Nenhuma característica relevante;0.002597;0.002155
47.154.849/0001-83;2024-06-28;1;SKY_1008;R. da Paz, 1601;2024-04-26;75.5;1;Nenhuma característica relevante;0.002264;0.001879
47.154.849/0001-83;2024-06-28;1;SKY_1009;R. da Paz, 1601;2024-04-26;76.9;1;Nenhuma característica relevante;0.002319;0.001925
47.154.849/0001-83;2024-06-28;1;GA_489BV;Av. Farroupilha, 5508;2024-04-08;29.6;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GA_211B;Av. Farroupilha, 5508;2024-04-08;123.2;1;Nenhuma característica relevante;0.002658;0.002205
47.154.849/0001-83;2024-06-28;1;GA_507BV;Av. Farroupilha, 5508;2024-04-18;29.6;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GA_711C;Av. Farroupilha, 5508;2024-04-18;123.2;1;Nenhuma característica relevante;0.002807;0.00233
47.154.849/0001-83;2024-06-28;1;GR_208B;R. Aurora, 1250;2024-04-09;96.7;1;Nenhuma característica relevante;0.002059;0.001708
47.154.849/0001-83;2024-06-28;1;GR_212B;R. Aurora, 1250;2024-04-25;96.7;1;Nenhuma característica relevante;0.002022;0.001678
47.154.849/0001-83;2024-06-28;1;GR_26AV;R. Aurora, 1250;2024-04-10;18.2;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GR_270AV;R. Aurora, 1250;2024-04-25;27.5;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GR_298AV;R. Aurora, 1250;2024-04-09;27.5;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GR_312A;R. Aurora, 1250;2024-04-10;96.7;1;Nenhuma característica relevante;0.002205;0.00183
47.154.849/0001-83;2024-06-28;1;GR_593AV;R. Aurora, 1250;2024-04-23;27.5;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GR_619AV;R. Aurora, 1250;2024-04-16;27.5;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GR_63AV;R. Aurora, 1250;2024-04-09;18.2;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GR_708D;R. Aurora, 1250;2024-04-09;96.7;1;Nenhuma característica relevante;0.002096;0.001739
47.154.849/0001-83;2024-06-28;1;GR_901C;R. Aurora, 1250;2024-04-23;96.7;1;Nenhuma característica relevante;0.002133;0.00177
47.154.849/0001-83;2024-06-28;1;GR_909A;R. Aurora, 1250;2024-04-16;96.7;1;Nenhuma característica relevante;0.002133;0.00177
47.154.849/0001-83;2024-06-28;1;NR2_78;Av. Doutor José Machado de Souza, 300 - Aracaju, SE;2024-04-22;131.9;1;Nenhuma característica relevante;0.003194;0.00265
47.154.849/0001-83;2024-06-28;1;NO1_201;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-04-22;106.4;1;Nenhuma característica relevante;0.00292;0.002423
47.154.849/0001-83;2024-06-28;1;NO1_1309;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-04-23;84.6;1;Nenhuma característica relevante;0.002216;0.001839
47.154.849/0001-83;2024-06-28;1;NO1_1320;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-04-05;84.6;1;Nenhuma característica relevante;0.002041;0.001694
47.154.849/0001-83;2024-06-28;1;NO1_1515;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-04-05;84.6;1;Nenhuma característica relevante;0.002224;0.001845
47.154.849/0001-83;2024-06-28;1;NO1_108;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-04-02;56.3;1;Nenhuma característica relevante;0.002246;0.001864
47.154.849/0001-83;2024-06-28;1;NO1_202;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-04-29;84.6;1;Nenhuma característica relevante;0.002171;0.001802
47.154.849/0001-83;2024-06-28;1;SKY_1704;R. da Paz, 1601;2024-05-03;71.8;1;Nenhuma característica relevante;0.002021;0.001677
47.154.849/0001-83;2024-06-28;1;SKY_305;R. da Paz, 1601;2024-05-13;74.4;1;Nenhuma característica relevante;0.002021;0.001677
47.154.849/0001-83;2024-06-28;1;SKY_1011;R. da Paz, 1601;2024-05-17;76.9;1;Nenhuma característica relevante;0.002267;0.001881
47.154.849/0001-83;2024-06-28;1;GR_127AV;R. Aurora, 1250;2024-05-21;18.2;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GR_204D;R. Aurora, 1250;2024-05-21;96.7;1;Nenhuma característica relevante;0.002059;0.001708
47.154.849/0001-83;2024-06-28;1;GR_348AV;R. Aurora, 1250;2024-05-20;27.5;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GR_361AV;R. Aurora, 1250;2024-05-21;27.5;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GR_410C;R. Aurora, 1250;2024-05-21;121.8;1;Nenhuma característica relevante;0.002658;0.002205
47.154.849/0001-83;2024-06-28;1;GR_508B;R. Aurora, 1250;2024-05-16;96.7;1;Nenhuma característica relevante;0.002036;0.00169
47.154.849/0001-83;2024-06-28;1;GR_537AV;R. Aurora, 1250;2024-05-16;27.5;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GR_707C;R. Aurora, 1250;2024-05-20;121.8;1;Nenhuma característica relevante;0.00268;0.002224
47.154.849/0001-83;2024-06-28;1;NR2_34;Av. Doutor José Machado de Souza, 300 - Aracaju, SE;2024-05-10;188.8;1;Nenhuma característica relevante;0.003719;0.003086
47.154.849/0001-83;2024-06-28;1;NR2_65;Av. Doutor José Machado de Souza, 300 - Aracaju, SE;2024-05-13;149.6;1;Nenhuma característica relevante;0.003421;0.002839
47.154.849/0001-83;2024-06-28;1;NR2_106;Av. Doutor José Machado de Souza, 300 - Aracaju, SE;2024-05-02;178;1;Nenhuma característica relevante;0.003795;0.00315
47.154.849/0001-83;2024-06-28;1;NO1_405;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-05-02;106.1;1;Nenhuma característica relevante;0.00262;0.002174
47.154.849/0001-83;2024-06-28;1;NO1_605;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-05-02;106.1;1;Nenhuma característica relevante;0.00262;0.002174
47.154.849/0001-83;2024-06-28;1;NO1_1304;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-05-03;102;1;Nenhuma característica relevante;0.00262;0.002174
47.154.849/0001-83;2024-06-28;1;NO1_104;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-05-13;56.3;1;Nenhuma característica relevante;0.002215;0.001838
47.154.849/0001-83;2024-06-28;1;NO1_105;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-05-13;56.3;1;Nenhuma característica relevante;0.002215;0.001838
47.154.849/0001-83;2024-06-28;1;NR2_17;Av. Doutor José Machado de Souza, 300 - Aracaju, SE;2024-05-23;131.9;1;Nenhuma característica relevante;0.003101;0.002573
47.154.849/0001-83;2024-06-28;1;NR2_52;Av. Doutor José Machado de Souza, 300 - Aracaju, SE;2024-05-20;198.4;1;Nenhuma característica relevante;0.003751;0.003113
47.154.849/0001-83;2024-06-28;1;RI_223A;R. Amália Bernardino de Souza, 532 - Recife, PE;2024-05-27;109.7;1;Nenhuma característica relevante;0.003668;0.003044
47.154.849/0001-83;2024-06-28;1;NO1_110;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-05-28;56.3;1;Nenhuma característica relevante;0.002385;0.001979
47.154.849/0001-83;2024-06-28;1;SKY_107;R. da Paz, 1601;2024-06-07;82.7;1;Nenhuma característica relevante;0.00247;0.00205
47.154.849/0001-83;2024-06-28;1;SKY_708;R. da Paz, 1601;2024-06-13;75.5;1;Nenhuma característica relevante;0.002159;0.001792
47.154.849/0001-83;2024-06-28;1;GA_401C;Av. Farroupilha, 5508;2024-06-07;97.8;1;Nenhuma característica relevante;0.002059;0.001708
47.154.849/0001-83;2024-06-28;1;GA_573BV;Av. Farroupilha, 5508;2024-06-07;29.6;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GR_519AV;R. Aurora, 1250;2024-06-24;27.5;1;Nenhuma característica relevante;0.000262;0.000217
47.154.849/0001-83;2024-06-28;1;GR_608D;R. Aurora, 1250;2024-06-24;96.7;1;Nenhuma característica relevante;0.002096;0.001739
47.154.849/0001-83;2024-06-28;1;NR2_85;Av. Doutor José Machado de Souza, 300 - Aracaju, SE;2024-06-11;179.5;1;Nenhuma característica relevante;0.003444;0.002858
47.154.849/0001-83;2024-06-28;1;NO1_1003;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-06-11;84.6;1;Nenhuma característica relevante;0.001946;0.001615
47.154.849/0001-83;2024-06-28;1;NO1_1502;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-06-18;84.6;1;Nenhuma característica relevante;0.002041;0.001694
47.154.849/0001-83;2024-06-28;1;NO1_103;Av. Doutor José Machado de Souza, 220 - Aracaju, SE;2024-06-17;56.3;1;Nenhuma característica relevante;0.002385;0.001979
47.154.849/0001-83;2024-06-28;1;NR2_95;Av. Doutor José Machado de Souza, 300 - Aracaju, SE;2024-06-04;179.5;1;Nenhuma característica relevante;0.003481;0.002889
47.154.849/0001-83;2024-06-28;1;NR2_103;Av. Doutor José Machado de Souza, 300 - Aracaju, SE;2024-06-03;106.6;1;Nenhuma característica relevante;0.002106;0.001748
47.154.849/0001-83;2024-06-28;1;50;;;;1;Nenhuma característica relevante;;
47.154.849/0001-83;2024-09-30;1;SKY_701;R. da Paz, 1601;2024-07-01;76.9;1;Nenhuma característica relevante;0.002229;0.002371
47.154.849/0001-83;2024-09-30;1;SKY_1807;R. da Paz, 1601;2024-09-12;82.7;1;Nenhuma característica relevante;0.002601;0.002766
47.154.849/0001-83;2024-09-30;1;SKY_1808;R. da Paz, 1601;2024-09-12;75.5;1;Nenhuma característica relevante;0.002254;0.002397
47.154.849/0001-83;2024-09-30;1;SKY_1905;R. da Paz, 1601;2024-07-17;74.4;1;Nenhuma característica relevante;0.002477;0.002634
47.154.849/0001-83;2024-09-30;1;SKY_1906;R. da Paz, 1601;2024-07-17;71.8;1;Nenhuma característica relevante;0.002312;0.002459
47.154.849/0001-83;2024-09-30;1;SKY_2009;R. da Paz, 1601;2024-08-26;76.9;1;Nenhuma característica relevante;0.002461;0.002618
47.154.849/0001-83;2024-09-30;1;SKY_2010;R. da Paz, 1601;2024-08-26;76.9;1;Nenhuma característica relevante;0.002461;0.002618
47.154.849/0001-83;2024-09-30;1;SKY_2011;R. da Paz, 1601;2024-08-26;75.5;1;Nenhuma característica relevante;0.002487;0.002645
47.154.849/0001-83;2024-09-30;1;SKY_2012;R. da Paz, 1601;2024-08-26;82.7;1;Nenhuma característica relevante;0.002948;0.003136
47.154.849/0001-83;2024-09-30;1;SKY_2013;R. da Paz, 1601;2024-08-26;71.8;1;Nenhuma característica relevante;0.002365;0.002515
47.154.849/0001-83;2024-09-30;1;SKY_2014;R. da Paz, 1601;2024-08-26;74.4;1;Nenhuma característica relevante;0.002512;0.002672
47.154.849/0001-83;2024-09-30;1;SKY_2015;R. da Paz, 1601;2024-08-26;71.8;1;Nenhuma característica relevante;0.002365;0.002515
47.154.849/0001-83;2024-09-30;1;SKY_2016;R. da Paz, 1601;2024-08-26;82.7;1;Nenhuma característica relevante;0.002948;0.003135
47.154.849/0001-83;2024-09-30;1;SKY_2017;R. da Paz, 1601;2024-08-26;75.5;1;Nenhuma característica relevante;0.002571;0.002734
47.154.849/0001-83;2024-09-30;1;SKY_2203;R. da Paz, 1601;2024-09-26;82.7;1;Nenhuma característica relevante;0.002789;0.002967
47.154.849/0001-83;2024-09-30;1;SKY_2204;R. da Paz, 1601;2024-09-26;71.8;1;Nenhuma característica relevante;0.002294;0.00244
