CNPJ_Fundo;Data_Referencia;Versao;Nome_Endereco_Imovel;Caracteristicas_Contratuais
28.216.384/0001-01;2020-06-30;1;Conjunto contíguo de três imóveis urbanos;Não se aplica.
28.216.384/0001-01;2020-06-30;1;Imóvel Urbano Rio Claro SP;Não se aplica.
28.216.384/0001-01;2020-06-30;1;Imóvel Urbano Belo Horizonte MG;Não se aplica.
28.216.384/0001-01;2020-09-30;1;Conjunto contíguo de três imóveis urbanos;Não se aplica.
28.216.384/0001-01;2020-09-30;1;Imóvel Urbano Rio Claro SP;Não se aplica.
28.216.384/0001-01;2020-09-30;1;Imóvel Urbano Belo Horizonte MG;Não se aplica.
28.216.384/0001-01;2020-12-31;1;Conjunto contíguo de três imóveis urbanos;Não se aplica.
28.216.384/0001-01;2020-12-31;1;Imóvel Urbano Rio Claro SP;Não se aplica.
28.216.384/0001-01;2020-12-31;1;Imóvel Urbano Belo Horizonte MG;Não se aplica.
28.267.530/0001-10;2020-03-31;1;Edificio Maria Gabriela apto. 81;O imóvel está vago
28.267.530/0001-10;2020-06-30;1;Edificio Maria Gabriela apto. 81;O imóvel está vago
28.267.530/0001-10;2020-09-30;1;Edificio Maria Gabriela apto. 81;O imóvel está vago
28.267.696/0001-36;2020-03-31;2;N/A;N/A
28.267.696/0001-36;2020-06-30;2;N/A;N/A
28.267.696/0001-36;2020-12-31;1;Sítio Piracicaba;Não possui caracteristicas que destoem dos demais
28.267.696/0001-36;2020-12-31;1;Galpão Nova Odessa;Não possui caracteristicas que destoem dos demais
28.267.696/0001-36;2020-12-31;1;Fábrica Goiânia;Não possui caracteristicas que destoem dos demais
28.516.650/0001-03;2020-03-31;1;Loja Ipanema;N/A
28.516.650/0001-03;2020-03-31;1;Imóvel Barra da Tijuca;N/A
28.516.650/0001-03;2020-06-30;1;Loja Ipanema;N/A
28.516.650/0001-03;2020-06-30;1;Imóvel Barra da Tijuca;N/A
28.516.650/0001-03;2020-09-30;1;Loja Ipanema;N/A
28.516.650/0001-03;2020-09-30;1;Imóvel Barra da Tijuca;N/A
28.516.650/0001-03;2020-12-31;1;Loja Ipanema;N/A
28.516.650/0001-03;2020-12-31;1;Imóvel Barra da Tijuca;N/A
28.548.288/0001-52;2020-03-31;1;CAMIL;iterm acima
28.548.288/0001-52;2020-03-31;1;SODIMAC - Ribeirão Preto;iterm acima
28.548.288/0001-52;2020-06-30;1;CAMIL;iterm acima
28.548.288/0001-52;2020-06-30;1;SODIMAC - Ribeirão Preto;iterm acima
28.548.288/0001-52;2020-09-30;2;CAMIL;iterm acima
28.548.288/0001-52;2020-09-30;2;SODIMAC - Ribeirão Preto;iterm acima
28.548.288/0001-52;2020-12-31;2;CAMIL;iterm acima
28.548.288/0001-52;2020-12-31;2;SODIMAC - Ribeirão Preto;iterm acima
28.693.595/0001-27;2020-03-31;1;Complexo WTC;N/A
28.693.595/0001-27;2020-06-30;1;Complexo WTC;N/A
28.693.595/0001-27;2020-09-30;1;Complexo WTC;N/A
28.693.595/0001-27;2020-12-31;1;Complexo WTC;N/A
28.737.771/0001-85;2020-03-31;2;Galpão Air Liquide;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-03-31;2;Empreendimento Atento Del Castilho;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-03-31;2;Empreendimento Momentum;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-03-31;2;Empreendimento Ed. Moderna;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-03-31;2;Galpão GRU;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-03-31;2;Galpão BRU;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-03-31;2;Galpão Aptiv;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-06-30;1;Galpão Air Liquide;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-06-30;1;Empreendimento Atento Del Castilho;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-06-30;1;Empreendimento Momentum;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-06-30;1;Empreendimento Ed. Moderna;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-06-30;1;Galpão GRU;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-06-30;1;Galpão BRU;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-06-30;1;Galpão Aptiv;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-09-30;2;Galpão Air Liquide;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-09-30;2;Empreendimento Atento Del Castilho;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-09-30;2;Empreendimento Momentum;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-09-30;2;Empreendimento Ed. Moderna;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-09-30;2;Galpão GRU;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-09-30;2;Galpão BRU;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-09-30;2;Galpão Aptiv;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-12-31;1;Galpão Air Liquide;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-12-31;1;Empreendimento Atento Del Castilho;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-12-31;1;Empreendimento Momentum;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-12-31;1;Empreendimento Ed. Moderna;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-12-31;1;Galpão GRU;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-12-31;1;Galpão BRU;Não possui caracteristicas que destoem dos demais
28.737.771/0001-85;2020-12-31;1;Galpão Aptiv;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-03-31;1;Caxias Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-03-31;1;Downtown Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-03-31;1;Natal Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-03-31;1;Plaza Sul Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-03-31;1;Catarina Fashion Outlet;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-03-31;1;Shopping Cidade Jardim;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-03-31;1;Santana Parque Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-03-31;1;Parque Shopping Belém;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-03-31;1;Shopping Cidade São Paulo;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-06-30;2;Caxias Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-06-30;2;Downtown Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-06-30;2;Natal Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-06-30;2;Plaza Sul Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-06-30;2;Catarina Fashion Outlet;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-06-30;2;Shopping Cidade Jardim;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-06-30;2;Santana Parque Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-06-30;2;Parque Shopping Belém;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-06-30;2;Shopping Cidade São Paulo;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-09-30;1;Caxias Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-09-30;1;Downtown Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-09-30;1;Natal Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-09-30;1;Plaza Sul Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-09-30;1;Catarina Fashion Outlet;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-09-30;1;Shopping Cidade Jardim;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-09-30;1;Santana Parque Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-09-30;1;Parque Shopping Belém;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-09-30;1;Shopping Cidade São Paulo;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-12-31;1;Caxias Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-12-31;1;Downtown Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-12-31;1;Natal Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-12-31;1;Plaza Sul Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-12-31;1;Catarina Fashion Outlet;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-12-31;1;Shopping Cidade Jardim;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-12-31;1;Santana Parque Shopping;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-12-31;1;Parque Shopping Belém;Não possui caracteristicas que destoem dos demais
28.757.546/0001-00;2020-12-31;1;Shopping Cidade São Paulo;Não possui caracteristicas que destoem dos demais
28.851.767/0001-43;2020-06-30;1;Hospital Unimed;Receita de Locação Hospitalar
28.851.767/0001-43;2020-09-30;1;Hospital Unimed;Receita de Locação Hospitalar
28.851.767/0001-43;2020-12-31;1;Hospital Unimed;Receita de Locação Hospitalar
28.899.178/0001-35;2020-03-31;1;Terreno;Contrato de locação
28.899.178/0001-35;2020-06-30;1;Terreno;Contrato de locação
28.899.178/0001-35;2020-09-30;1;Terreno;Contrato de locação
28.899.178/0001-35;2020-12-31;1;Terreno;Contrato de locação
29.242.844/0001-20;2020-03-31;1;Não se aplica;Não se aplica
29.242.844/0001-20;2020-06-30;1;Não se aplica;Não se aplica
29.242.844/0001-20;2020-09-30;1;Não se aplica;Não se aplica
29.242.844/0001-20;2020-12-31;1;Não se aplica;Não se aplica
29.641.226/0001-53;2020-03-31;1;-;-
29.641.226/0001-53;2020-06-30;1;-;-
29.641.226/0001-53;2020-09-30;1;-;-
29.641.226/0001-53;2020-12-31;1;-;-
29.800.650/0001-01;2020-03-31;1;COOPERATIVA CENTRAL AURORA ALIMENTOS;Não possui caracteristicas que destoem dos demais
29.800.650/0001-01;2020-06-30;1;COOPERATIVA CENTRAL AURORA ALIMENTOS;Não possui caracteristicas que destoem dos demais
29.800.650/0001-01;2020-09-30;1;COOPERATIVA CENTRAL AURORA ALIMENTOS;Não possui caracteristicas que destoem dos demais
29.800.650/0001-01;2020-12-31;1;COOPERATIVA CENTRAL AURORA ALIMENTOS;Não possui caracteristicas que destoem dos demais
30.048.651/0001-12;2020-03-31;3;Edifício Sky Corporate;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-03-31;3;Edifício Central Vila Olímpia;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-03-31;3;Edifício Vila Olímpia Corporate;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-03-31;3;Edifício Icon Faria Lima;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-03-31;3;Edifício The One;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-06-30;2;Edifício Sky Corporate;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-06-30;2;Edifício Central Vila Olímpia;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-06-30;2;Edifício Vila Olímpia Corporate;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-06-30;2;Edifício Icon Faria Lima;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-06-30;2;Edifício The One;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-09-30;1;Edifício Sky Corporate;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-09-30;1;Edifício Central Vila Olímpia;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-09-30;1;Edifício Vila Olímpia Corporate;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-09-30;1;Edifício Icon Faria Lima;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-09-30;1;Edifício The One;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-12-31;3;Edifício Sky Corporate;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-12-31;3;Edifício Central Vila Olímpia;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-12-31;3;Edifício Vila Olímpia Corporate;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-12-31;3;Edifício Icon Faria Lima;Nenhuma característica contratual que destoe sensivelmente dos demais
30.048.651/0001-12;2020-12-31;3;Edifício The One;Nenhuma característica contratual que destoe sensivelmente dos demais
30.091.506/0001-14;2020-06-30;1;Shopping nova Iguaçu;Contratos típicos de 5 anos, ajustados anualmente pelo indíces ( IGP-M, IPCA IGP-DI e etc)
30.091.506/0001-14;2020-09-30;1;Shopping nova Iguaçu;Contratos típicos de 5 anos, ajustados anualmente pelo indíces ( IGP-M, IPCA IGP-DI e etc)
30.091.506/0001-14;2020-12-31;1;Shopping nova Iguaçu;Contratos típicos de 5 anos, ajustados anualmente pelo indíces ( IGP-M, IPCA IGP-DI e etc)
30.248.129/0001-84;2020-03-31;1;Não se aplica;Não se aplica
30.248.129/0001-84;2020-06-30;1;Não se aplica;Não se aplica
30.248.129/0001-84;2020-09-30;1;Não se aplica;Não se aplica
30.248.129/0001-84;2020-12-31;1;SAMUAMA;.
30.258.790/0001-70;2020-03-31;1;Maua;Não há contrato
30.258.790/0001-70;2020-06-30;1;Maua;Não há
30.258.790/0001-70;2020-09-30;1;Maua;Não há contrato
30.492.505/0001-81;2020-03-31;1;Escritório - Rua Almirante Heraclito da Graça, 234 - Barra da Tijuca - Rio de Janeiro - RJ;O prazo de duração do contrato é de 10 (dez) anos, com inicio em 01/07/2018 e termino em 30/06/2028, com reajuste a cada 12 (doze) meses, pela variação positiva  do IGP-M  (FGV)
30.492.505/0001-81;2020-06-30;1;Escritório - Rua Almirante Heraclito da Graça, 234 - Barra da Tijuca - Rio de Janeiro - RJ;O prazo de duração do contrato é de 10 (dez) anos, com inicio em 01/07/2018 e termino em 30/06/2028, com reajuste a cada 12 (doze) meses, pela variação positiva  do IGP-M  (FGV)
30.492.505/0001-81;2020-09-30;1;Escritório - Rua Almirante Heraclito da Graça, 234 - Barra da Tijuca - Rio de Janeiro - RJ;O prazo de duração do contrato é de 10 (dez) anos, com inicio em 01/07/2018 e termino em 30/06/2028, com reajuste a cada 12 (doze) meses, pela variação positiva  do IGP-M  (FGV)
30.492.505/0001-81;2020-12-31;2;Escritório - Rua Almirante Heraclito da Graça, 234 - Barra da Tijuca - Rio de Janeiro - RJ;O prazo de duração do contrato é de 10 (dez) anos, com inicio em 01/07/2018 e termino em 30/06/2028, com reajuste a cada 12 (doze) meses, pela variação positiva  do IGP-M  (FGV)
30.495.165/0001-42;2020-03-31;1;N/A;N/A
30.495.165/0001-42;2020-06-30;1;N/A;N/A
30.495.165/0001-42;2020-09-30;1;N/A;N/A
30.495.165/0001-42;2020-12-31;1;N/A;N/A
30.567.216/0001-02;2020-03-31;1;Não há informação;Não há informação
30.567.216/0001-02;2020-06-30;1;Não há informação;Não há informação
30.567.216/0001-02;2020-09-30;1;Não há informação;Não há informação
30.567.216/0001-02;2020-12-31;1;Não há informação;Não há informação
30.578.417/0001-05;2020-09-30;2;CACHOEIRINHA - CD Via Varejo;
30.578.417/0001-05;2020-09-30;2;CD RENNER - CD Renner;
30.578.417/0001-05;2020-09-30;2;DIA AMERICA - CD Dia% Americana;
30.578.417/0001-05;2020-09-30;2;DIA RIBEIR - CD Dia% Ribeirão;
30.578.417/0001-05;2020-09-30;2;IMO ITAPEVA - CD Panasonic;
30.578.417/0001-05;2020-09-30;2;SBP - Santana Business Park;
30.578.417/0001-05;2020-09-30;2;WTTP2 - WTTP II;
30.578.417/0001-05;2020-09-30;2;Cone Multimodal (MM1, MM2 e PP2), exceto CD Unilever;
30.578.417/0001-05;2020-09-30;2;CD Unilever (MM1);
30.578.417/0001-05;2020-09-30;2;Condomínio DDC RJ - Syslog RJ;
30.578.417/0001-05;2020-09-30;2;CD Leroy Cajamar;
30.629.603/0001-18;2020-03-31;3;Galpão - Guarulhos;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-03-31;3;Galpão- Itapevi;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-03-31;3;Galpão - Araucária;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-03-31;3;Galpão - Mauá;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-03-31;3;Galpão - Modulo - Extrema;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-06-30;1;Galpão - Guarulhos;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-06-30;1;Galpão Pirituba;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-06-30;1;Galpão - Itapevi;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-06-30;1;Galpão - Araucária;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-06-30;1;Galpão - Mauá;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-06-30;1;Galpão - Extrema;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-09-30;1;Galpão - Guarulhos;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-09-30;1;Galpão - Pirituba;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-09-30;1;Galpão- Itapevi;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-09-30;1;Galpão - Araucária;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-09-30;1;Galpão - Mauá;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-09-30;1;Galpão - Modulo - Extrema;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-12-31;1;Galpão - Guarulhos;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-12-31;1;Galpão - Pirituba;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-12-31;1;Galpão- Itapevi;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-12-31;1;Galpão - Araucária;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-12-31;1;Galpão - Mauá;Não possui caracteristicas que destoem dos demais
30.629.603/0001-18;2020-12-31;1;Galpão - Extrema;Não possui caracteristicas que destoem dos demais
30.642.032/0001-51;2020-03-31;1;CTR Empresarial - Matrícula 95590;Possui 4 locatários e um módulo vazio.
30.642.032/0001-51;2020-03-31;1;Bom Jardim;Não contrato
30.642.032/0001-51;2020-06-30;1;CTR Empresarial - Matrícula 95590;Possui 4 locatários e um módulo vazio.
30.642.032/0001-51;2020-06-30;1;Bom Jardim;Não contrato
30.642.032/0001-51;2020-09-30;1;CTR Empresarial - Matrícula 95590;Possui 4 locatários e um módulo vazio.
30.642.032/0001-51;2020-09-30;1;Bom Jardim;Não contrato
30.642.032/0001-51;2020-12-31;2;CTR Empresarial - Matrícula 95590;Possui 4 locatários e um módulo vazio.
30.642.032/0001-51;2020-12-31;2;Bom Jardim;Não contrato
30.654.849/0001-40;2020-03-31;3;Edifício Rebouças - Nubank;Início do contrato em out-15. Vencimento em set-20
30.654.849/0001-40;2020-03-31;3;Box 298 - Isobar;Início do contrato em jun-14. Vencimento em jun-24
30.654.849/0001-40;2020-03-31;3;Edifício Corporate Evolution - Cielo;Início do contrato em nov-19. Vencimento em nov-24
30.654.849/0001-40;2020-03-31;3;Edifício Corporate Evolution - Elopar;Início do contrato em Jun / Set-18. Vencimento em nov-24
30.654.849/0001-40;2020-03-31;3;Edifício Corporate Evolution - Qualicorp;Início do contrato em out-19. Vencimento em out-24
30.654.849/0001-40;2020-03-31;3;Edifício Corporate Evolution - Cateno;Início do contrato em nov-19. Vencimento em set-24
30.654.849/0001-40;2020-03-31;3;Edifício Corporate Evolution - DHL;Início do contrato em fev-18. Vencimento em jan-21
30.654.849/0001-40;2020-03-31;3;Edifício Corporate Evolution - WeWork;Início do contrato em ago-19. Vencimento em ago-34
