CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
29.641.226/0001-53;2020-12-31;1;Pernambucanas Sete De Setembro;R. Sete De Setembro, 0180/0184;1649.58;1;-;0.004054;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas São Sebastião Do Paraíso;Praça Comendador José Honório, 207;1070.82;1;-;0.002604;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Taquarituba;R. Dr. Ataliba Leonel, 671;510;1;-;0.001411;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Tatuí;Praça Da Matriz, 106;2027.76;1;-;0.004561;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Taubaté;R. Bispo Rodovalho, 88 E 100;1321.85;1;-;0.002429;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Telêmaco Borba;Av. Horácio Klabin, 215;1193.8;1;-;0.001968;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Videira;R: Saul Brandalise, 180;922.04;1;-;0.001613;Renda
29.641.226/0001-53;2020-12-31;1;Pernambucanas Votuporanga;R. Amazonas, 3395;1412.94;1;-;0.003247;Renda
30.048.651/0001-12;2020-03-31;3;Edifício Vila Olímpia Corporate;Rua Fidêncio Ramos, 308, Vila Olímpia, São Paulo - SP;1507.98;4;Imóvel AAA, com certificação LEED GOLD, locado para B2W e Approach Comunicação. Os andares adquiridos pelo Fundo (2º e 4º) correspondem a uma participação de 5,8% no edifício (considerando as duas torres).;0.119471788536945;Renda
30.048.651/0001-12;2020-03-31;3;Edifício The One;Rua Ministro Jesuíno Cardoso, 454, Vila Olímpia, São Paulo - SP;1213.06;4;Imóvel A, com certificação LEED SILVER, locado para 4 inquilinos diversos. O andar adquirido pelo Fundo (3º) corresponde a uma participação de 8,9% no edifício.;0.0828095623705972;Renda
30.048.651/0001-12;2020-06-30;2;Edifício Vila Olímpia Corporate;Rua Fidêncio Ramos, 308, Vila Olímpia, São Paulo - SP;1507.98;4;Imóvel AAA, com certificação LEED GOLD, locado para B2W e Approach Comunicação. Os andares adquiridos pelo Fundo (2º e 4º) correspondem a uma participação de 5,8% no edifício (considerando as duas torres).;0.119471788536945;Renda
30.048.651/0001-12;2020-06-30;2;Edifício The One;Rua Ministro Jesuíno Cardoso, 454, Vila Olímpia, São Paulo - SP;1213.06;4;Imóvel A, com certificação LEED SILVER, locado para 4 inquilinos diversos. O andar adquirido pelo Fundo (3º) corresponde a uma participação de 8,9% no edifício.;0.0828095623705972;Renda
30.048.651/0001-12;2020-09-30;1;Edifício The One;Rua Ministro Jesuíno Cardoso, 454, Vila Olímpia, São Paulo - SP;613.39;2;Imóvel AA, com certificação LEED SILVER, locado para 1 inquilino. Os conjuntos adquiridos pelo Fundo (51 e 52) correspondem a uma participação de 4,5% no edifício.;0.041947409370042;Renda
30.091.506/0001-14;2020-03-31;2;Shopping Nova Iguaçu;AV. Abilio Augusto Tavora - 1111 - Luz Nova Iguaçu;68842;266;Shopping Centers;1;Renda
30.091.506/0001-14;2020-06-30;1;Shopping Nova Iguaçu;AV. Abilio Augusto Tavora - 1111 - Luz Nova Iguaçu;68842;266;Shopping Centers;1;Renda
30.091.506/0001-14;2020-09-30;1;Shopping Nova Iguaçu;AV. Abilio Augusto Tavora - 1111 - Luz Nova Iguaçu;68842;266;Shopping Centers;1;Renda
30.248.158/0001-46;2020-03-31;2;Shopping Belém;Avenida Visc. de Souza Franco, 776 - Reduto, Belém - PA, 66053-000;34080;300;Aquisição de mais 25% referente ao Shopping Belém;0.25;Renda
30.248.158/0001-46;2020-06-30;2;Shopping Belém;Avenida Visc. de Souza Franco, 776 - Reduto, Belém - PA, 66053-000;34080;300;Aquisição de mais 25% referente ao Shopping Belém;0.25;Renda
30.248.158/0001-46;2020-09-30;2;Shopping Belém;Avenida Visc. de Souza Franco, 776 - Reduto, Belém - PA, 66053-000;34080;300;Aquisição de mais 25% referente ao Shopping Belém;0.25;Renda
30.248.158/0001-46;2020-12-31;2;Shopping Belém;Avenida Visc. de Souza Franco, 776 - Reduto, Belém - PA, 66053-000;34080;300;Aquisição de mais 25% referente ao Shopping Belém;0.25;Renda
30.258.790/0001-70;2020-12-31;1;Shopping Votuporanga;avenida Nasser Marão;68499.87;1;Shopping;0.95;Venda
30.495.165/0001-42;2020-03-31;1;MM1 G09-1;Rodovia BR-101 Sul, nº 5225, Lote 004B, Ditrito de Ponte dos Carvalhos, Município de Cabo de Santo Agostinho, Pernambuco, CEP 54503-900;5593.6035;1;0.0247396415962545;0.242939161576374;Renda
30.495.165/0001-42;2020-03-31;1;MM1 G09-2;Rodovia BR-101 Sul, nº 5225, Lote 004B, Ditrito de Ponte dos Carvalhos, Município de Cabo de Santo Agostinho, Pernambuco, CEP 54503-900;5593.6035;1;0.0247396415962545;0.242939161576374;Renda
30.495.165/0001-42;2020-03-31;1;MM1 G09-3;Rodovia BR-101 Sul, nº 5225, Lote 004B, Ditrito de Ponte dos Carvalhos, Município de Cabo de Santo Agostinho, Pernambuco, CEP 54503-900;5593.6035;1;0.0247396415962545;0.242939161576374;Renda
30.495.165/0001-42;2020-03-31;1;MM1 G09-4;Rodovia BR-101 Sul, nº 5225, Lote 004B, Ditrito de Ponte dos Carvalhos, Município de Cabo de Santo Agostinho, Pernambuco, CEP 54503-900;5593.6035;1;0.0247396415962545;0.242939161576374;Renda
30.495.165/0001-42;2020-03-31;1;MM1 G15-1;Rodovia BR-101 Sul, nº 5225, Lote 004B, Ditrito de Ponte dos Carvalhos, Município de Cabo de Santo Agostinho, Pernambuco, CEP 54503-900;650.295;1;0.00287615402697676;0.0282433536945027;Renda
30.567.216/0001-02;2020-03-31;1;Edificio Atrium I;Rua do Rocio, 220 - 2º andar - cjs, 21 e 22;520.4;2;matriculas 104242 e 103809 com 12 vagas de garagens;1;Renda
30.567.216/0001-02;2020-03-31;1;Edif. Conselheiro Paranaguá;Av. Brig. Faria Lima, 1234 - 19º andar - cjs. 192, 193, 194 e 195;347.74;4;matrics. 25348, 25349, 25350 e 25350 com 4 vagas de garagens;1;Renda
30.567.216/0001-02;2020-03-31;1;Edificio Erika;Rua do Rocio, 351 - 8º andar - conj. 82;251.03;1;matricula 94749 com 5 vagas de garagens;1;Renda
30.567.216/0001-02;2020-03-31;1;Edificio Setin Tower;Rua Fidencio Ramos, 100 - 4º andar - esritório nº 5;273.66;1;matricula 158244 e 7 vagas de garagens;1;Renda
30.567.216/0001-02;2020-03-31;1;Edificio Business Center;Rua Gomes de Carvalho, 1306 - conj. 151;450;1;matricula 129383 com 9 vagas de garagens;1;Renda
30.567.216/0001-02;2020-03-31;1;Edificio Banco Mercantil do Brasil;Av. Paulista, 925 - conj. 102;215.71;1;matricula 733752 com 2 vagas de garagens;1;Renda
30.567.216/0001-02;2020-03-31;1;Edificio Harvard;Rua Iaia, 150 - 13º andar - conj. 131;228.56;1;matricula 132541 com 4 vagas de garagens;1;Renda
30.567.216/0001-02;2020-09-30;1;Edifício Setin Tower;Rua Fidêncio Ramos, 100;263.33;1;Escritório 8;1;Renda
30.567.216/0001-02;2020-12-31;1;Edifício Aeroporto II;Rua Funchal, 513;171.81;1;Conjunto 72;1;Renda
30.567.216/0001-02;2020-12-31;1;Edifício Olympia Park;Rua Gomes de Carvalho, 1329;210.1;1;Conjunto 102;1;Renda
30.567.216/0001-02;2020-12-31;1;Edifício Spazio JK;Avenida Presidente Juscelino Kubitschek, 1726;141;1;Conjunto 113;1;Renda
30.654.849/0001-40;2020-03-31;3;Edifício Santa Catarina;Avenida Paulista, 287, Conjunto 81 e 82;1032;1;Matrícula nº 103.685. Complexo empresarial com locação para IDEMITSU;0.035;Renda
30.654.849/0001-40;2020-12-31;3;Edifício Itower;Alameda Xingu, nº 350 - Barueri (SP);23548;1;Complexo empresarial;0.308;Renda
30.871.660/0001-09;2020-06-30;1;Ed Ouro Branco;Avenida Conselheiro Nébias, 368 - Santos - São Paulo-SP;;;O empreendimento é composto por 96 escritórios e 2 lojas.;;Renda
30.871.660/0001-09;2020-09-30;1;Ed. Sumidouro;Rua Sumidouro,  138 - Pinheiros - SP;2178.35;40;Direito de propriedade;0.149471;Renda
30.871.698/0001-81;2020-03-31;1;The Cittyplex Osasco;Av. Domingos Odália Filho, 301,  Cidade de Osasco/SP;0;108;Direito de propriedade;0.218364546636235;Renda
30.871.698/0001-81;2020-03-31;1;Condomínio Helbor Trilogy Home & Offices;Avenida Pereira Barreto  nº 1.479, São Bernardo do Campo/SP;0;1;Direito de propriedade;0.200543753229595;Renda
30.871.698/0001-81;2020-03-31;1;Neolink Office, Mal & Stay;Av. Ayrton Senna, 2.500, Barra da Tijuca, na Cidade do Rio de Janeiro/RJ;0;99;Direito de propriedade;0.311512436062755;Renda
30.871.698/0001-81;2020-03-31;1;One Eleven;Rua Pequetita, 111,  Cidade de São Paulo/SP;0;67;Direito de propriedade;0.269579264071415;Renda
30.871.716/0001-25;2020-03-31;1;Rua Estela;Rua Estela 134;360;1;Imovel, inscrito sob matrícula Nº40802;0.21621;Renda
30.982.974/0001-89;2020-03-31;2;Sede C&A;Alameda Araguaia, 1222, Alphaville - SP;7900;0;Locado para a C&A;0.308;Renda
31.894.369/0001-19;2020-03-31;1;Ed. Birmann 20;Av. das Nações Unidas, 17.891, Santo Amaro, São Paulo - SP;18133;13;Aquisição de 100% do imóvel;1;Renda
31.894.369/0001-19;2020-09-30;2;Ed. Morumbi;Av. Morumbi, 8.234, Santo Amaro, São Paulo - SP;10050;4;O ativo tem classificação A, 10.050 m² de área locável, 4 pavimentos de lajes corporativas de 2.312 m², além de áreas locáveis no térreo e cobertura.;0.11338;Renda
32.274.163/0001-59;2020-03-31;2;Ed. Pq Dona Ana Costa;Av. Dona Ana Costa, nº 433, cidade de Santos - SP;8663.44;31;Direito de propriedade;0.084438;Renda
32.274.163/0001-59;2020-03-31;2;Complexo Madeira;Complexo Madeira, Al. Madeira, nº 328, na cidade de Barueri - SP;4402.6;77;Direito de propriedade;0.065294;Renda
32.274.163/0001-59;2020-03-31;2;Canopus Corporate Alphaville;Av. Tamboré, 267 - Alphaville - Barueri - SP;4261;7;Direito de propriedade;0.071535;Renda
32.274.163/0001-59;2020-06-30;2;CANOPUS - SALA Nº 161 A, 171 A, 221 B, 231 A;Av. Tamboré, 267 - Alphaville - Barueri - SP;4149;4;Direito de propriedade;0.035587;Renda
32.274.163/0001-59;2020-09-30;2;CANOPUS - SALA N 191 A;Av. Tamboré, 267 - Alphaville - Barueri - SP;2178.35;1;Direito de propriedade;0.006639;Renda
32.274.163/0001-59;2020-09-30;2;AGAXTUR;Av. Europa, nº 884, lote 3, quadra 6, no 20º Subdistrito - Jardim América, São Paulo - SP;1962.6;1;Direito de propriedade;0.032454;Renda
32.754.734/0001-52;2020-03-31;1;Imóvel - Assaí;Rodovia PR 090 - KM 186 s/nº, Assai, PR;8927.91;1;Não há;0.29;Renda
32.754.734/0001-52;2020-03-31;1;Imóvel - Paraíso;Aveninda Jose Bonifácio 769, Cambé, PR;12873.36;1;Não há;0.25;Renda
32.754.734/0001-52;2020-03-31;1;Imóvel - Cambé;Rodovia PR 537 - Km 0,3 s/nº, Bela Vista do Paraiso, PR;14071.98;1;Não há;0.34;Renda
32.754.734/0001-52;2020-03-31;1;Imóvel - Saubaúdia;Rodovia PR 218 - Km 12 s/nº, Sabaudia, PR;3051.51;1;Não há;0.12;Renda
32.754.734/0001-52;2020-06-30;1;Unidade Campo Ere;Linha Agroisa, s/n, nas Margens da Rodovia SC 305 - Campo Ere - SC;34429.87;1;Silo Agrícola -  Locado para a BRF S/A;0.0505;Renda
32.754.734/0001-52;2020-06-30;1;Unidade Francisco Beltrão;Linha Agroisa, s/n, nas Margens da Rodovia SC 305 - Francisco Beltrão - Paraná;27353.5;1;Silo Agrícola -  Locado para a BRF S/A;0.1339;Renda
32.754.734/0001-52;2020-06-30;1;Unidade Medianeira;Rua Goias, 540 - Medianeira -  Paraná;50297;1;Silo Agrícola -  Locado para a BRF S/A;0.0863;Renda
32.754.734/0001-52;2020-06-30;1;Unidade Pato Branco;RODOVIA PR493 -  Pato Branco - Paraná;188849.2;1;Silo Agrícola -  Locado para a BRF S/A;0.0873;Renda
32.754.734/0001-52;2020-09-30;1;Filial Uberlândia;Anel Viário Ayrton Senna 2.000 - EMP 01, Uberlândia, Minas Gerais,;59155.24;1;Não possui caracteristicas que destoem dos demais;0.147044;Renda
32.754.734/0001-52;2020-09-30;1;Filial Nova Ponte;Rodovia MG-190 Km 72-C - Zona Rural,Nova Ponte, Minas Gerais,;95629.59;1;Não possui caracteristicas que destoem dos demais;0.138841;Renda
32.754.734/0001-52;2020-09-30;1;Filial Jataí;Rodovia BR-364 Km 203 - Zona Rural, Jataí, Goiás,;31500;1;Não possui caracteristicas que destoem dos demais;0.070494;Renda
32.754.734/0001-52;2020-09-30;1;Filial Paranaguá;Avenida Senador Atílio Fontana, n° 1989, Colônia Santa Rita, Paranaguá, Paraná;8397.9;1;Não possui caracteristicas que destoem dos demais;0.14813;Renda
32.892.018/0001-31;2020-03-31;1;Via Verde Shopping;Estrada da Floresta, 2320, Floresta SulCEP: 69.912-900 - Rio Branco - AC;28257;109;O Fundo é detentor de 100% (cem por cento) das ações da REC Via Verde S.A, sociedade proprietária de 96,67% (noventa e seis e sessenta e sete décimos por cento) do Via Verde Shopping localizado na cidade de Rio Branco - Acre;1;Renda
32.892.018/0001-31;2020-06-30;4;Shopping Metrô Tucuruvi;Rua Paranabi, 218-224Tucuruvi - São Paulo;32998;225;O Fundo é detentor de 100% (cem por cento) das ações da REC 2016 Empreendimentos e Participações VII S.A, sociedade proprietária de 100% (cem por cento) do Shopping Metrô Tucuruvi localizado na cidade de São Paulo - SP.;1;Renda
32.903.621/0001-71;2020-09-30;1;Galpão Logístico Itapevi - SP;Rodovia Coronel PM Nelson Tranchesi, números 740 e 990, no município de Itapevi, Estado de São Paulo;84800;5;N/A;1;Renda
32.903.621/0001-71;2020-09-30;1;Galpão Logístico Arujá - SP;Avenida Comendador Masatoshi Shinmyo, nº 300, no município de Arujá, estado de São Paulo;139600;7;N/A;1;Renda
32.903.702/0001-71;2020-06-30;1;Galpão Logístico Barueri - SP;Avenida Tucunaré , 720, Tamboré - CEP: 06460-020, Barrinha - SP;18884;1;N/A;1;Renda
33.045.581/0001-37;2020-03-31;1;Galpão Symrise;Av da Capuava nº 1.000 - Cotia;7538.31;1;Não há;0.734515102;Renda
33.045.581/0001-37;2020-03-31;1;Galpão Air Liquide;Rua Ronald Cladstone Negri, 557 - Campinas;1722.66;1;Não há;0.249273;Renda
33.701.455/0001-93;2020-06-30;2;Unidade Fabril localizada no município de Contagem - MG.;Rodovia Fernão Dias, sem numero, (Fábrica da Toshiba);37233.68;1;Imóvel Adquirido em 96 parcelas de R$ 732.735,35 corrigidas pelo IPCA;1;Renda
34.471.719/0001-22;2020-12-31;1;25% Imóvel - FABRICA DA FORD MOTORS DO BRASIL;Avenida Taboão, 899 - altura do Km 13,5 da Via Anchieta - são Bernardo do Campo - São Paulo;;1;imóvel Abrigava a antiga fabrica da FORD MOTORS DO BRASIL;1;Venda
34.508.923/0001-70;2020-09-30;1;Casa Comandante;Rua Comandante Ismael Guilherme, 537 - Jd. Luzitania - SP;600;;Não há;;Venda
34.508.923/0001-70;2020-09-30;1;Ed. Lumini;Lote 06 - KJ/1-1B;3883.22;;Não há;;Venda
34.508.923/0001-70;2020-09-30;1;Ed. Epic;Lote 06 - KJ/1-1A;4116.78;;Não há;;Venda
34.598.181/0001-11;2020-12-31;1;LOG I;Rua Simão Antônio, 149 - Contagem - MG;3212.95315;6;N/A.;0.12995611332961;Renda
34.598.181/0001-11;2020-12-31;1;LOG Viana;Rodovia BR 262 - Viana - ES;3903.1552;4;N/A.;0.14849925762664;Renda
34.598.181/0001-11;2020-12-31;1;LOG Goiânia;Rodovia BR 153, KM 5,5 - Goiânia - GO;4301.74745;9;N/A.;0.129289737512308;Renda
34.598.181/0001-11;2020-12-31;1;LOG Gaiolli;Av. Doutor Jesuino Marcondes Machado, 505, Parte A - Campinas - SP;6531.64578;2;N/A.;0.218698334546225;Renda
34.598.181/0001-11;2020-12-31;1;LOG Rio Campo Grande;Av. Brasil, n.41.432 - Rio de Janeiro - RJ;11753.5535;2;N/A.;0.373556556985217;Renda
34.691.520/0001-00;2020-12-31;1;GPA VILA ROMANA;Rua Tito, nº 671 - Bairro Vila Romana - São Paulo - SP;0;1;Direito de propriedade;0.282703;Renda
34.895.894/0001-47;2020-03-31;1;Conjuntos 801, 802, 901, 902,1201 e 1202.;Av. das Nações Unidas, nº 12.901, São Paulo - SP;;6;Aquisição de ativos bem localizados com o objetivo de gerar ganho de capital.;1;Renda
34.895.894/0001-47;2020-06-30;1;Conjuntos 1002 e 2401.;Av. das Nações Unidas, nº 12.901, São Paulo - SP;1042;2;Aquisição de ativos bem localizados com o objetivo de gerar ganho de capital.;0.236471636668806;Renda
34.895.894/0001-47;2020-09-30;1;Escritórios 1101 e 1012;Av. das Nações Unidas, nº 12.901, São Paulo - SP;1217;2;Aquisição de ativos bem localizados com o objetivo de gerar ganho de capital.;0.197892;Renda
34.895.894/0001-47;2020-12-31;1;Conjunto 2402, 501, 502;Av. das Nações Unidas, nº 12.901, São Paulo - SP;;3;Direito de propriedade;0.256682;Renda
34.895.894/0001-47;2020-12-31;1;Deposito 5 e 11;Av. das Nações Unidas, nº 12.901, São Paulo - SP;;2;Direito de propriedade;0.002816;Renda
35.434.880/0001-99;2020-06-30;1;Condomino Lirio Torre 11 - Unidade 0404;Rua Mutum Do Norte 35, Tarumã-Açu - Manaus/AM;62.32;0;Condomínio de apartamentos construído em 2012 pela empresa Rossi. O condomínio residencial Villa Jardim Lírio é formado por 35 torres semelhantes.;1;Renda
35.434.880/0001-99;2020-06-30;1;Condomino Lirio Torre 13 - Unidade 0404;Rua Mutum Do Norte 35, Tarumã-Açu - Manaus/AM;62.32;0;Condomínio de apartamentos construído em 2012 pela empresa Rossi. O condomínio residencial Villa Jardim Lírio é formado por 35 torres semelhantes.;1;Renda
35.434.880/0001-99;2020-06-30;1;Condomino Lirio Torre 14 - Unidade 0401;Rua Mutum Do Norte 35, Tarumã-Açu - Manaus/AM;62.32;0;Condomínio de apartamentos construído em 2012 pela empresa Rossi. O condomínio residencial Villa Jardim Lírio é formado por 35 torres semelhantes.;1;Renda
35.434.880/0001-99;2020-06-30;1;Condomino Lirio Torre 15 - Unidade 0304;Rua Mutum Do Norte 35, Tarumã-Açu - Manaus/AM;62.32;0;Condomínio de apartamentos construído em 2012 pela empresa Rossi. O condomínio residencial Villa Jardim Lírio é formado por 35 torres semelhantes.;1;Renda
35.434.880/0001-99;2020-06-30;1;Condomino Lirio Torre 20 - Unidade 0204;Rua Mutum Do Norte 35, Tarumã-Açu - Manaus/AM;62.32;0;Condomínio de apartamentos construído em 2012 pela empresa Rossi. O condomínio residencial Villa Jardim Lírio é formado por 35 torres semelhantes.;1;Renda
35.434.880/0001-99;2020-06-30;1;Condomino Lirio Torre 20 - Unidade 0404;Rua Mutum Do Norte 35, Tarumã-Açu - Manaus/AM;62.32;0;Condomínio de apartamentos construído em 2012 pela empresa Rossi. O condomínio residencial Villa Jardim Lírio é formado por 35 torres semelhantes.;1;Renda
35.434.880/0001-99;2020-06-30;1;Condomino Lirio Torre 35 - Unidade 0103;Rua Mutum Do Norte 35, Tarumã-Açu - Manaus/AM;62.32;0;Condomínio de apartamentos construído em 2012 pela empresa Rossi. O condomínio residencial Villa Jardim Lírio é formado por 35 torres semelhantes.;1;Renda
35.434.880/0001-99;2020-06-30;1;Condomino Lirio Torre 35 - Unidade 0201;Rua Mutum Do Norte 35, Tarumã-Açu - Manaus/AM;62.32;0;Condomínio de apartamentos construído em 2012 pela empresa Rossi. O condomínio residencial Villa Jardim Lírio é formado por 35 torres semelhantes.;1;Renda
35.434.880/0001-99;2020-06-30;1;Condomino Lirio Torre 13 - Unidade 0404;Rua Mutum Do Norte 35, Tarumã-Açu - Manaus/AM;62.32;0;Condomínio de apartamentos construído em 2012 pela empresa Rossi. O condomínio residencial Villa Jardim Lírio é formado por 35 torres semelhantes.;1;Renda
35.434.880/0001-99;2020-06-30;1;Condominio Orquidea Torre 18 - Unidade 0404;Rua Ayrton Sena - Tarumã-Açu - Manaus/AM;62.32;0;;1;Renda
35.434.880/0001-99;2020-06-30;1;Condominio Orquidea Torre 23 - Unidade 0401;Rua Ayrton Sena - Tarumã-Açu - Manaus/AM;62.32;0;;1;Renda
35.652.060/0001-73;2020-06-30;1;Cabreúva;Rod. Dom Gabriel Paulino Bueno Couto, km 80,2 -  Cabreúva -  São Paulo;31000;2;Galpões - Compromisso de compra e venda;1;Renda
35.652.060/0001-73;2020-09-30;1;Extrema;Estrada Municipal dos Pires;13200;1;Galpões - Compromisso de compra e venda;1;Renda
35.652.081/0001-99;2020-12-31;1;Imóvel Rancho do Vale - Gleba 18;Estrada Municipal Luiz Lopes Neto, Bairro dos Tenentes, Extrema - Minas Gerais;222192.68;1;Não possuem características que destoem;0.857;Venda
35.704.849/0001-20;2020-03-31;1;Edíficio Corporativo OI;Rua General Polidoro, 99, Botafogo/RJ;14400.59;1;Matr. 64.257;1;Renda
35.705.463/0001-33;2020-03-31;1;Galpão Hortolândia I;Condomínio Tech Town, unid nº7,  Rodovia SP 101, Hortolândia, Comarca de Sumaré/SP;17073.54;1;Matr. 88.913;0.160254339167212;Renda
35.705.463/0001-33;2020-03-31;1;Galpão Hortolândia III;Est Carlos Roberto Prataviera, nº 650, Hortolândia, Comarca de Sumaré/SP;42447.19;1;Matr. 110.307;0.407022963426711;Renda
35.705.463/0001-33;2020-03-31;1;Galpão Itapevi;Prof Vernon Krieble, nº 455, Itapevi/SP;27800;1;Matr. 3.583;0.150266931401105;Renda
35.705.463/0001-33;2020-03-31;1;Galpão Resende;Rua Projetada, nº 301 , Resende/RJ;50000.13;1;Matr. 32.271;0.282455766004972;Renda
35.705.463/0001-33;2020-12-31;1;Galpão KSM;Estrada Municipal Luiz Lopes Neto, nº 21, Bairro dos Tenentes -  Extrema/MG;;1;Direito de propriedade;0.423163;Renda
35.725.659/0001-90;2020-09-30;1;SC 401 SQUARE CORPORATE;Rodovia José Carlos Daux (SC 401), nº 5.500, Saco Grande, Florianópolis/SC;625;13;O Conjunto Comercial localizado no 3º pavimento da Torre Jurerê A do "SC 401 SQUARE CORPORATE";0.4444;Renda
35.725.659/0001-90;2020-09-30;1;QUINTINO BOCAIUVA;R. Quintino Bocaiuva, 1.410;490;3;(i) unidade n° 602 com 114m2, (ii) unidade n° 702 com 114m2 e (iii) unidade n° 801 com 114m2, incluindo 6 vagas de garagem;0.154;Renda
35.725.659/0001-90;2020-09-30;1;TEENÁ;R. Eng. Ildefonso Simões Lopes, n° 201, 2° andar POA, RS;498;1;1 apartamento residencial no condomínio Teená com vagas de garagem;0.4016;Renda
35.725.659/0001-90;2020-12-31;1;SC 401 SQUARE CORPORATE;Rodovia José Carlos Daux (SC 401), nº 5.500, Saco Grande, Florianópolis/SC;625;13;O Conjunto Comercial localizado no 3º pavimento da Torre Jurerê A do "SC 401 SQUARE CORPORATE";0.4444;Renda
35.725.659/0001-90;2020-12-31;1;QUINTINO BOCAIUVA;R. Quintino Bocaiuva, 1.410;490;3;(i) unidade n° 602 com 114m2, (ii) unidade n° 702 com 114m2 e (iii) unidade n° 801 com 114m2, incluindo 6 vagas de garagem;0.154;Renda
35.725.659/0001-90;2020-12-31;1;TEENÁ;R. Eng. Ildefonso Simões Lopes, n° 201, 2° andar POA, RS;498;1;1 apartamento residencial no condomínio Teená com vagas de garagem;0.4016;Renda
35.765.826/0001-26;2020-12-31;2;Rcohavera - Torre D;Avenida das Nações Unidas, 14.171 - Chucri Zaidan - São Paulo - SP;14648;1;Torre AAA pertencente ao complexo Rochaverá fica a poucos passos da estação Morumbi da CPTM e de dois dos principais shoppings de São Paulo. Conta com acesso pela Marginal Pinheiros e pela Av. Chucri Zaidan, tem acesso por ciclovia e bicicletário, além de contar com uma usina de geração de energia a gás capaz de atender 100% do complexo e um jardim aberto ao público de mais de 10 mil m². Tem certificação sustentável LEED Gold. A Torre D está 100% locado em um contrato atípico para a Dow.;0.744;Renda
35.765.826/0001-26;2020-12-31;2;Standard Building;Avenida Presidente Wilson, 118 - Centro - Rio de Janeiro - RJ;8341;1;Torre A, o  Standard Building é um edifício tombado, patrimônio histórico da cidade do Rio de Janeiro, localizado próximo a Baía de Guanabara e com uma vista maravilhosa dos principais cartões postais do Rio de Janeiro. Está a poucos metros da estação Antônio Carlos do VLT e da estação Cinelândia do metrô. Foi totalmente reformado em 2007 para atender ao IBMEC-RJ, que ocupa 100% do imóvel em um contrato atípico.;0.256;Renda
35.765.889/0001-82;2020-12-31;2;Hospital BDW Espaço SP LTDA;Av dos Bandeirantes ,633-679-685, vila olimpia, SP CEP: 04553010.;37424;1;Imóvel  que está em fase de obras,  sendo transformado em hospital;1;Renda
35.765.907/0001-26;2020-06-30;1;GOLGI SEROPÉDICA;ESTRADA DE MIGUEL PEREIRA (RJ-125) - SÃO MIGUEL - SEROPÉDICA - RJ - CEP 23.893-890;82049;1;GALPÃO LOGÍSTICO;0.1606;Renda
35.765.907/0001-26;2020-06-30;1;GOLGI MAUÁ;AV. AYRTON SENNA DA SAILVA, 2282 - VILA SANTA CECÍLIA - MAUÁ - SP - CEP 09380-440;43578;1;GALPÃO LOGÍSTICO;0.1104;Renda
35.765.907/0001-26;2020-06-30;1;GOLGI JUNDIAÍ;AV. ODILA CHAVES RODRIGUES, S/N, LOTE GLA1D - PQ INDL RM - JUNDIAÍ - SP - CEP 13.213-087;55153;1;GALPÃO LOGÍSTICO;0.1382;Renda
35.765.907/0001-26;2020-06-30;1;GOLGI RODOANEL DUTRA;ESTRADA ADILIA BARBOSA NEVES, S/N - PORTÃO - ARUJÁ - SP - CEP 07413-000;66235.23;3;GALPÃO LOGÍSTICO;0.1239;Renda
35.765.907/0001-26;2020-06-30;1;GOLGI DUQUE DE CAXIAS;ESTRADA RIO DOURO, S/N - FAZENDA PENHA CAIXÃO - XEREM - DUQUE DE CAXIAS - CEP 25245-810;61013;5;GALPÃO LOGÍSTICO;0.1277;Renda
35.765.907/0001-26;2020-06-30;1;GOLGI BRASÍLIA;RODOVIA DF 290 KM 1,2 - LOTES 13 E 17 - SANTA MARIA - DISTRITO FEDERAL;37980.24;3;GALPÃO LOGÍSTICO;0.1985;Renda
35.765.907/0001-26;2020-06-30;1;GOLGI BETIM;RODOVIA FERNÃO DIAS (BR 381), KM 474 - DISTR. INDL. PIEMONT SUL - BETIM - MG - CEP 32.669-895;17170;1;GALPÃO LOGÍSTICO;0.0347;Renda
35.765.907/0001-26;2020-06-30;1;GOLGI CONTAGEM;AV. WILSON TAVARES RIBEIRO, 1025 - CHACARAS REUNIDAS STA. TEREZINHA - CONTAGEM - MG - CEP 32183-680;30527;2;GALPÃO LOGÍSTICO;0.0588;Renda
35.765.907/0001-26;2020-06-30;1;GOLGI RODOANEL MAUÁ;AV. PAPA JOÃO XXIII, 2843 - BAIRRO SERTÃOZINHO - MAUÁ - SP - CEP 09370-800;205936.11;2;GALPÃO LOGÍSTICO + PÁTIO DE ESTACIONAMENTO;0.0471;Renda
35.765.907/0001-26;2020-09-30;1;GOLGI SEROPÉDICA;ESTRADA DE MIGUEL PEREIRA (RJ-125) - SÃO MIGUEL - SEROPÉDICA - RJ - CEP 23.893-890;82049;1;GALPÃO LOGÍSTICO;0.1606;Renda
