CNPJ_Fundo;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
28.893.734/0001-66;2019-12-31;1;GAR1_41;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 41 - Apartamento Residencial;2019-10-04;121.33;1;Nenhuma característica relevante;0.003476;0.005989
28.893.734/0001-66;2019-12-31;1;GAR1_72;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 72 - Apartamento Residencial;2019-10-08;121.33;1;Nenhuma característica relevante;0.003488;0.006011
28.893.734/0001-66;2019-12-31;1;GAR1_172;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 172 - Apartamento Residencial;2019-12-18;121.33;1;Nenhuma característica relevante;0.003895;0.00666
28.893.734/0001-66;2019-12-31;1;GAR2_13;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 13 - Apartamento Residencial;2019-12-11;121.33;1;Nenhuma característica relevante;0.003386;0.005807
28.893.734/0001-66;2019-12-31;1;GAR2_152;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 152 - Apartamento Residencial;2019-12-26;121.33;1;Nenhuma característica relevante;0.003757;0.006421
28.893.734/0001-66;2019-12-31;1;GAR2_172;Avenida Brasil, 1.415, no loteamento Jardim São Paulo, Americana - SP - Rio Verde Condomínio Garnet Unidade 172 - Apartamento Residencial;2019-12-26;121.33;1;Nenhuma característica relevante;0.003757;0.006421
28.893.734/0001-66;2019-12-31;1;BELLE_54;Rua Padre Elias Fadul, n. 855, bairro Jardim Montezuma, Limeira - SP - Belle Vie Residencial Versailles Unidade 54 - Casa Residencial;2019-12-11;121.10;1;Nenhuma característica relevante;0.002626;0.004504
28.893.734/0001-66;2019-12-31;1;BELLE_61;Rua Padre Elias Fadul, n. 855, bairro Jardim Montezuma, Limeira - SP - Belle Vie Residencial Versailles Unidade 61 - Casa Residencial;2019-12-02;121.10;1;Nenhuma característica relevante;0.002624;0.004504
28.893.734/0001-66;2019-12-31;1;MAG1_41;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 41 - Apartamento Residencial;2019-10-15;97.76;1;Nenhuma característica relevante;0.002059;0.003546
28.893.734/0001-66;2019-12-31;1;MAG1_53;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 53 - Apartamento Residencial;2019-10-25;97.76;1;Nenhuma característica relevante;0.002077;0.003574
28.893.734/0001-66;2019-12-31;1;MAG1_84;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 84 - Apartamento Residencial;2019-12-18;97.76;1;Nenhuma característica relevante;0.002157;0.003689
28.893.734/0001-66;2019-12-31;1;MAG1_103;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 103 - Apartamento Residencial;2019-11-07;97.76;1;Nenhuma característica relevante;0.002172;0.003737
28.893.734/0001-66;2019-12-31;1;MAG1_124;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 124 - Apartamento Residencial;2019-12-06;97.76;1;Nenhuma característica relevante;0.002161;0.00371
28.893.734/0001-66;2019-12-31;1;MAG2_81;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 81 - Apartamento Residencial;2019-12-23;97.76;1;Nenhuma característica relevante;0.00211;0.003605
28.893.734/0001-66;2019-12-31;1;MAG2_94;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 94 - Apartamento Residencial;2019-10-15;97.76;1;Nenhuma característica relevante;0.002115;0.003642
28.893.734/0001-66;2019-12-31;1;MAG3_31;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 31 - Apartamento Residencial;2019-10-15;97.76;1;Nenhuma característica relevante;0.00202;0.003479
28.893.734/0001-66;2019-12-31;1;MAG3_113;Rua João Amato, 1.285, bairro Jardim São Roque, Limeira - SP - Rio Verde Residencial Maggiore Unidade 113 - Apartamento Residencial;2019-11-05;97.76;1;Nenhuma característica relevante;0.002144;0.003689
28.893.734/0001-66;2019-12-31;1;MAI1_144;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 144 - Apartamento Residencial;2019-10-14;98.67;1;Nenhuma característica relevante;0.00242;0.004169
28.893.734/0001-66;2019-12-31;1;MAI1_203;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 203 - Apartamento Residencial;2019-12-19;98.67;1;Nenhuma característica relevante;0.002494;0.004264
28.893.734/0001-66;2019-12-31;1;MAI2_21;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 21 - Apartamento Residencial;2019-12-13;121.18;1;Nenhuma característica relevante;0.002517;0.004312
28.893.734/0001-66;2019-12-31;1;MAI2_203;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 203 - Apartamento Residencial;2019-10-09;121.18;1;Nenhuma característica relevante;0.003225;0.005558
28.893.734/0001-66;2019-12-31;1;MAI3_13;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 13 - Apartamento Residencial;2019-11-14;146.26;1;Nenhuma característica relevante;0.003262;0.005606
28.893.734/0001-66;2019-12-31;1;MAI3_61;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 61 - Apartamento Residencial;2019-10-18;146.26;1;Nenhuma característica relevante;0.003424;0.005894
28.893.734/0001-66;2019-12-31;1;MAIG_99;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 99 - Vaga de Garagem;2019-11-13;12.50;1;Nenhuma característica relevante;0.000111;0.000192
28.893.734/0001-66;2019-12-31;1;MAIG_103;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 103 - Vaga de Garagem;2019-12-12;12.50;1;Nenhuma característica relevante;0.000112;0.000192
28.893.734/0001-66;2019-12-31;1;MAIG_199;Rua Mário Aparecido Cortez, n. 120, bairro Vila Santa Josefa, Limeira - SP - Rio Verde Maison D'Art Residencial - Dali Unidade 199 - Vaga de Garagem;2019-12-12;12.50;1;Nenhuma característica relevante;0.000112;0.000192
28.893.734/0001-66;2019-12-31;1;EASY402;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 402 - Apartamento Residencial;2019-11-04;96.50;1;Nenhuma característica relevante;0.002506;0.004312
28.893.734/0001-66;2019-12-31;1;EASY508;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 508 - Apartamento Residencial;2019-11-14;96.62;1;Nenhuma característica relevante;0.002454;0.004217
28.893.734/0001-66;2019-12-31;1;EASY612;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 612 - Apartamento Residencial;2019-12-18;50.20;1;Nenhuma característica relevante;0.001457;0.002492
28.893.734/0001-66;2019-12-31;1;EASY1112;Rua Acre, 820, Nossa Senhora das Graças, Manaus/Amazonas Unipar Easy Residence Unidade 1112 - Apartamento Residencial;2019-12-18;50.20;1;Nenhuma característica relevante;0.001443;0.002468
28.893.734/0001-66;2019-12-31;1;REN_203;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 203 - Apartamento Residencial;2019-12-20;155.00;1;Nenhuma característica relevante;0.002972;0.005079
28.893.734/0001-66;2019-12-31;1;REN_304;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 304 - Apartamento Residencial;2019-12-11;155.00;1;Nenhuma característica relevante;0.003073;0.005271
28.893.734/0001-66;2019-12-31;1;REN_903;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 903 - Apartamento Residencial;2019-11-14;155.00;1;Nenhuma característica relevante;0.003123;0.005367
28.893.734/0001-66;2019-12-31;1;REN_904;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 904 - Apartamento Residencial;2019-10-11;155.00;1;Nenhuma característica relevante;0.003059;0.005271
28.893.734/0001-66;2019-12-31;1;REN_1004;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 1004 - Apartamento Residencial;2019-10-21;155.00;1;Nenhuma característica relevante;0.003341;0.00575
28.893.734/0001-66;2019-12-31;1;REN_1904;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 1904 - Apartamento Residencial;2019-12-12;155.00;1;Nenhuma característica relevante;0.003242;0.005558
28.893.734/0001-66;2019-12-31;1;REN_1804;R. dos Passos, 240 - Vila Edmundo, Taubaté  Coli Condomínio Renaissance Unidade 1804 - Apartamento Residencial;2019-11-29;114.00;1;Nenhuma característica relevante;0.002624;0.004504
28.893.734/0001-66;2019-12-31;1;TAR_108;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 108 - Apartamento Residencial;2019-11-25;64.70;1;Nenhuma característica relevante;0.001144;0.001965
28.893.734/0001-66;2019-12-31;1;TAR_605;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 605 - Apartamento Residencial;2019-12-09;49.88;1;Nenhuma característica relevante;0.000776;0.001332
28.893.734/0001-66;2019-12-31;1;TAR_803;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 803 - Apartamento Residencial;2019-11-18;49.88;1;Nenhuma característica relevante;0.000775;0.001332
28.893.734/0001-66;2019-12-31;1;TAR_1208;Vila Nossa Senhora das Graças, na cidade de Taubaté, Estado de São Paulo Coli Residencial Tarsila do Amaral Unidade 1208 - Apartamento Residencial;2019-11-26;64.70;1;Nenhuma característica relevante;0.001228;0.002108
28.893.734/0001-66;2019-12-31;1;CEN_12B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 12 - 1 andar - Ribeirão Preto - SP;2019-11-14;140.77;1;Nenhuma característica relevante;0.003096;0.00532
28.893.734/0001-66;2019-12-31;1;CEN_64B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 64 - 6 andar - Ribeirão Preto - SP;2019-12-02;140.77;1;Nenhuma característica relevante;0.003071;0.005271
28.893.734/0001-66;2019-12-31;1;CEN_143B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 143 - 14 andar - Ribeirão Preto - SP;2019-10-07;140.77;1;Nenhuma característica relevante;0.003237;0.005577
28.893.734/0001-66;2019-12-31;1;CEN_163B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 163 - 16 andar - Ribeirão Preto - SP;2019-11-11;140.77;1;Nenhuma característica relevante;0.003216;0.005531
28.893.734/0001-66;2019-12-31;1;CEN_174B;Rua Dr. Mário de Assis Moura, 480 - Bloco B Apto nº 174 - 17 andar - Ribeirão Preto - SP;2019-11-26;140.77;1;Nenhuma característica relevante;0.003175;0.005451
28.893.734/0001-66;2019-12-31;1;CEN_164A;Rua Dr. Mário de Assis Moura, 480 - Bloco A Apto nº 164 - 16 andar - Ribeirão Preto - SP;2019-10-14;105.44;1;Nenhuma característica relevante;0.002364;0.004073
30.791.386/0001-68;2019-06-30;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
30.791.386/0001-68;2019-09-30;1;N/A;N/A;1899-12-31;0;1;N/A;0;0
30.791.386/0001-68;2019-12-31;2;N/A;N/A;1899-12-31;0;1;N/A;0;0
32.655.589/0001-52;2019-12-31;1;AUT302_1;Av. Mario Ypiranga, 939, Bloco 1, Ap. 302, Adrianópolis, Manaus - AM;2019-12-18;140.70;1;Nenhuma caracteristica relevante.;0.004167;0.004013
32.655.589/0001-52;2019-12-31;1;AUT103_2;Av. Mario Ypiranga, 939, Bloco 2, Ap. 103, Adrianópolis, Manaus - AM;2019-12-02;140.70;1;Nenhuma caracteristica relevante.;0.005152;0.003921
32.655.589/0001-52;2019-12-31;1;TER201_1;Rua Rio guamá, 482, Bloco 1, Ap. 201, Nossa Senhora das Graças, Manaus - AM;2019-12-26;145.74;1;Nenhuma caracteristica relevante.;0.003883;0.003739
32.655.589/0001-52;2019-12-31;1;DOTO_1;Rua Barão Geraldo de Resende, 97, Sala 1 Guanabara, Campinas - SP;2019-12-13;75.88;1;Nenhuma caracteristica relevante.;0.001908;0.001824
32.655.589/0001-52;2019-12-31;1;VH_1202A;Lote 5, Quadra C 02 Torre_A, Ap. 1202 - Alphaville Residencial I - Cidade Ocidental - GO;2019-10-16;125.66;1;Nenhuma característica relevante;0.003093;0.002353
32.655.589/0001-52;2019-12-31;1;VH_705_B;Lote 5, Quadra C 02 Torre_B, Ap. 705 - Alphaville Residencial I - Cidade Ocidental - GO;2019-12-27;70.45;1;Nenhuma característica relevante;0.001326;0.001277
32.655.589/0001-52;2019-12-31;1;VH_706_B;Lote 5, Quadra C 02 Torre_B, Ap. 706 - Alphaville Residencial I - Cidade Ocidental - GO;2019-12-12;70.37;1;Nenhuma característica relevante;0.001374;0.001173
32.655.589/0001-52;2019-12-31;1;ESSE_52;Rua 27 de outubro, nº 224, Edifício Essenza - Ap. 52 Suzano-SP;2019-10-15;130.89;1;Nenhuma caracteristica relevante.;0.005395;0.004104
32.655.589/0001-52;2019-12-31;1;KEY402A;Av. Constelação, S/N , Ap. 402A Bloco Villa Viscaya, Manaus - AM;2019-12-18;98.83;1;Nenhuma característica relevante;0.002992;0.002882
32.655.589/0001-52;2019-12-31;1;KEY1802A;Av. Constelação, S/N , Ap. 1802A Bloco Villa Viscaya, Manaus - AM;2019-10-29;98.83;1;Nenhuma característica relevante;0.003835;0.002918
32.655.589/0001-52;2019-12-31;1;NYT_1308;Avenida Brasilia nº 2121, Sala 1308 - Vila São Paulo, Araçatuba-SP;2019-12-30;42.74;1;Não possui características relevantes;0.001551;0.001494
32.655.589/0001-52;2019-12-31;1;NYT_1401;Avenida Brasilia nº 2121, Sala 1401 - Vila São Paulo, Araçatuba-SP;2019-12-13;44.36;1;Não possui características relevantes;0.001382;0.001321
32.655.589/0001-52;2019-12-31;1;NYT_1402;Avenida Brasilia nº 2121, Sala 1402 - Vila São Paulo, Araçatuba-SP;2019-12-13;42.74;1;Não possui características relevantes;0.001332;0.001273
32.655.589/0001-52;2019-12-31;1;NYT_1403;Avenida Brasilia nº 2121, Sala 1403 - Vila São Paulo, Araçatuba-SP;2019-12-13;42.74;1;Não possui características relevantes;0.001332;0.001273
32.655.589/0001-52;2019-12-31;1;NYT_1404;Avenida Brasilia nº 2121, Sala 1404 - Vila São Paulo, Araçatuba-SP;2019-12-13;42.74;1;Não possui características relevantes;0.001332;0.001273
32.655.589/0001-52;2019-12-31;1;NYT_1405;Avenida Brasilia nº 2121, Sala 1405 - Vila São Paulo, Araçatuba-SP;2019-12-13;43.87;1;Não possui características relevantes;0.001367;0.001307
32.655.589/0001-52;2019-12-31;1;NYT_1420;Avenida Brasilia nº 2121, Sala 1420 - Vila São Paulo, Araçatuba-SP;2019-12-13;42.74;1;Não possui características relevantes;0.001332;0.001273
32.655.589/0001-52;2019-12-31;1;NYT_1421;Avenida Brasilia nº 2121, Sala 1421 - Vila São Paulo, Araçatuba-SP;2019-12-13;42.74;1;Não possui características relevantes;0.001332;0.001273
32.655.589/0001-52;2019-12-31;1;NYT_1422;Avenida Brasilia nº 2121, Sala 1422 - Vila São Paulo, Araçatuba-SP;2019-12-13;48.43;1;Não possui características relevantes;0.001509;0.001443
