CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
34.691.925/0001-48;2022-12-30;1;U_8_B;Rua Franciso Candido Magalhães, 40;42.1;1;Nenhuma característica relevante;0.001414;Venda
34.691.925/0001-48;2022-12-30;1;U_9_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante;0.00143;Venda
34.691.925/0001-48;2022-12-30;1;U_10_T;Rua Franciso Candido Magalhães, 40;197.24;1;Nenhuma característica relevante;0.001623;Venda
34.691.925/0001-48;2022-12-30;1;U_11_T;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante;0.001607;Venda
34.691.925/0001-48;2022-12-30;1;U_12_T;Rua Franciso Candido Magalhães, 40;197.24;1;Nenhuma característica relevante;0.001623;Venda
34.691.925/0001-48;2022-12-30;1;U_308_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_404_B;Rua Franciso Candido Magalhães, 40;43.45;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_407_B;Rua Franciso Candido Magalhães, 40;44.44;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_408_B;Rua Franciso Candido Magalhães, 40;44.44;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_409_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_503_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_506_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_709_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_802_B;Rua Franciso Candido Magalhães, 40;49.2;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_809_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_908_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_1101_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.000359;Venda
34.691.925/0001-48;2022-12-30;1;U_1102_B;Rua Franciso Candido Magalhães, 40;49.2;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_1411_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.001677;Venda
34.691.925/0001-48;2022-12-30;1;U_1602_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_1611_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.001677;Venda
34.691.925/0001-48;2022-12-30;1;U_1809_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_1906_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.000368;Venda
34.691.925/0001-48;2022-12-30;1;U_2103_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.000378;Venda
34.691.925/0001-48;2022-12-30;1;U_2104_B;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.000378;Venda
34.691.925/0001-48;2022-12-30;1;U_102_T;Rua Franciso Candido Magalhães, 40;49.4;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_103_T;Rua Franciso Candido Magalhães, 40;214.64;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_209_T;Rua Franciso Candido Magalhães, 40;49.2;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_306_T;Rua Franciso Candido Magalhães, 40;50.4;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_810_T;Rua Franciso Candido Magalhães, 40;459.6;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_902_T;Rua Franciso Candido Magalhães, 40;459.83;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_1003_T;Rua Franciso Candido Magalhães, 40;460.07;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_1007_T;Rua Franciso Candido Magalhães, 40;459.82;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_1010_T;Rua Franciso Candido Magalhães, 40;460.26;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_1203_T;Rua Franciso Candido Magalhães, 40;459.8;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_1409_T;Rua Franciso Candido Magalhães, 40;459.92;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_1503_T;Rua Franciso Candido Magalhães, 40;460;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_1702_T;Rua Franciso Candido Magalhães, 40;460.44;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_1705_T;Rua Franciso Candido Magalhães, 40;459.68;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_1708_T;Rua Franciso Candido Magalhães, 40;460.18;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_1709_T;Rua Franciso Candido Magalhães, 40;460;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_1906_T;Rua Franciso Candido Magalhães, 40;460;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_1911_T;Rua Franciso Candido Magalhães, 40;460.29;1;Nenhuma característica relevante;0.001668;Venda
34.691.925/0001-48;2022-12-30;1;U_2001_T;Rua Franciso Candido Magalhães, 40;459.57;1;Nenhuma característica relevante;0.00042;Venda
34.691.925/0001-48;2022-12-30;1;U_2005_T;Rua Franciso Candido Magalhães, 40;459.92;1;Nenhuma característica relevante;0.000429;Venda
34.895.752/0001-80;2022-09-30;1;GUARARA (BRIO III) - 50%;Rua Guarará, Jardim Paulista- SP;1340;12;Matriculas dos imoveis nº  16.584, 35.454, 53.945, 56.836, 91.272, 105.946, 189.570, 187.545, 29.829, 35.997,  40.511, 46.779.;0;Venda
34.895.752/0001-80;2022-09-30;1;SEBASTIAO PAES (BRIO III) 50%;Rua Sebastião Paes, Campo Belo-SP;2303.35;11;Matriculas dos imoveis nº  9.113, 122.015, 178.648, 20.813, 43.329, 122.012, 122.013, 122.014, 12.016, 43.327 e 43.328.;0;Venda
35.652.278/0001-28;2022-06-30;1;Imovel Conde - Paraiba;Km 101, Da Br-101, 101, Conde/PB, Brasil, 58322-000;12847.3;1;Não possui caracteristicas que destoem dos demais;0.013083301256;Renda
35.652.278/0001-28;2022-06-30;1;Imovel Viana;Estrada Ladeira Grande, S/n, Área 01-a, Parque Industrial, Viana/ES, Brasil, 29136-537;15037.29;1;Não possui caracteristicas que destoem dos demais;0.05569202242051;Renda
35.755.044/0001-06;2022-12-31;2;XP EXETER JANDIRA;Estrada Velha de Itu, 1045 - Jandira, São Paulo;17051;1;N/A;;Venda
35.765.907/0001-26;2022-06-30;2;PECCICACCO;Avenida Raimundo Pereira de Magalhães x Avenida Fiorelli  Peccicacco, Perus, São Paulo/SP e Caieiras/SP, Brazil;662803;1;GALPÃO LOGÍSTICO;0.0969;Renda
35.819.314/0001-03;2022-06-30;1;RUA FABIA;Rua Fábia, 442, Vila Romana, São Paulo- SP;3325.65;1;Prédio comercial;0.017;Venda
36.312.025/0001-78;2022-09-30;1;RUA HALFELD 822;Rua Halfeld, Nº 822, município de Juiz de Fora, estado de Minas Gerais, região sudeste do Brasil;169;1;Matrícula nº 23.892, Livro 2 - Registro de Imóveis - 3º Ofício - Zona A;0;Venda
36.312.025/0001-78;2022-09-30;1;RUI BARBOSA 160;Avenida Rui Barbosa, 160, bairro Mariano Procópio, município de de Juiz de Fora, estado de Minas Gerais, região sudeste do Brasil.;2203.9;1;Matrícula nº 21.573, Livro 2 - Registro de Imóveis - 3º Ofício - Zona A;0;Venda
36.445.587/0001-90;2022-03-31;1;Grande Center;Rua Oswaldo Cruz (Rua Grande), 415, Centro, São Luis - MA;7500;1;Direito de propriedade.;;Renda
36.673.421/0001-20;2022-03-31;1;BASSANO RS;N/A;1;1;N/A;0;Renda
36.731.458/0001-68;2022-12-31;1;Casa;Lote n23, Rua projetada 5, Quadra H, LoteamentoPopular Fazenda Poça Dágua, Distrito de Maria Quitéria;126.69;1;Matrícula 100224;0.0051;Venda
36.731.458/0001-68;2022-12-31;1;Casa;Lote n29, Rua projetada 6, Quadra L, LoteamentoPopular Fazenda Poça Dágua, Distrito de Maria Quitéria;140.72;1;Matrícula 100090;0.0051;Venda
36.731.458/0001-68;2022-12-31;1;Casa;Loteamento n 7, quadra 15 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;360;1;Matrícula 146439;0.0354;Venda
36.731.458/0001-68;2022-12-31;1;Casa;Loteamento n 8 quadra 15 Campos do Conde Campina Grande, Fazenda Quilombo, Distrito de Sta Terezinha;360;1;Matrícula 146440;0.0354;Venda
36.885.948/0001-19;2022-03-31;1;FAZENDA GERVÁZIO;Pirenópolis, Goiás;446.4691;1;aquisição de 85,18% do imóvel;;Venda
36.885.989/0001-05;2022-12-31;1;AVENIDA DAS ACACIAS;Avenida das Acácias, s/n, no loteamento Barreira Branca do Araguaia;7027.06;1;MATRÍCULA 1.349;;
36.885.989/0001-05;2022-12-31;1;SITIO PIRACANGA I - GLEBA 01;Zona do Pontal, Itacaré/BA;1410.21;1;R-13 matrícula 1784;;
37.112.770/0001-36;2022-03-31;3;Rec Log Contagem;Avenida Wilson Tavares Ribeiro, nº 800;8080.2;1;Direito de propriedade;;Renda
37.899.356/0001-19;2022-06-30;1;BOLSA DE IMÓVEIS DO ESTADO DE SÃO PAULO LTDA;Avenida das Nações Unidas, nº11.633, 18º andar, CEP 04578-000;1;1;ESCRITÓRIO Nº O 2701;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 160;AV DAS NACOES UNIDAS , 12901 - VAGA 160 - 04578-910 - 5 SUBSOLO G5 -SÃO PAULO - SP;31.191;1;Matrícula 151886. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 179;AV DAS NACOES UNIDAS , 12901 - VAGA 179 - 04578-910 - 5. SUBSOLO G 5 -SÃO PAULO - SP;31.191;1;Matrícula 151886. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 180;AV DAS NACOES UNIDAS , 12901 - VAGA 180 - 04578-910 - 5 SUBSOLO G5 -SÃO PAULO - SP;31.191;1;Matrícula 151887. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 181;AV DAS NACOES UNIDAS , 12901 - VAGA 181 - 04578-910 - 5. SUBSOLO G 5 -SÃO PAULO - SP;31.191;1;Matrícula 151888. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 282;AV DAS NACOES UNIDAS , 12901 - VAGA 282 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - S;31.191;1;Matrícula 152052. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 283;AV DAS NACOES UNIDAS , 12901 - VAGA 283 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152053. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 284;AV DAS NACOES UNIDAS , 12901 - VAGA 284 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152054. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 285;AV DAS NACOES UNIDAS , 12901 - VAGA 285 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152055. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 286;AV DAS NACOES UNIDAS , 12901 - VAGA 286 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152056. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 287;AV DAS NACOES UNIDAS , 12901 - VAGA 287 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152057. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 288;AV DAS NACOES UNIDAS , 12901 - VAGA 288 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152058. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 289;AV DAS NACOES UNIDAS , 12901 - VAGA 289 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152059. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 290;AV DAS NACOES UNIDAS , 12901 - VAGA 290 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152060. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 303;AV DAS NACOES UNIDAS , 12901 - VAGA 303 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152061. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-06-30;1;VAGA 304;AV DAS NACOES UNIDAS , 12901 - VAGA 304, 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152062. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;BOLSA DE IMÓVEIS DO ESTADO DE SÃO PAULO LTDA;Avenida das Nações Unidas, nº11.633, 18º andar, CEP 04578-000;1;1;ESCRITÓRIO Nº O 2701;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 160;AV DAS NACOES UNIDAS , 12901 - VAGA 160 - 04578-910 - 5 SUBSOLO G5 -SÃO PAULO - SP;31.191;1;Matrícula 151886. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 179;AV DAS NACOES UNIDAS , 12901 - VAGA 179 - 04578-910 - 5. SUBSOLO G 5 -SÃO PAULO - SP;31.191;1;Matrícula 151886. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 180;AV DAS NACOES UNIDAS , 12901 - VAGA 180 - 04578-910 - 5 SUBSOLO G5 -SÃO PAULO - SP;31.191;1;Matrícula 151887. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 181;AV DAS NACOES UNIDAS , 12901 - VAGA 181 - 04578-910 - 5. SUBSOLO G 5 -SÃO PAULO - SP;31.191;1;Matrícula 151888. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 282;AV DAS NACOES UNIDAS , 12901 - VAGA 282 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - S;31.191;1;Matrícula 152052. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 283;AV DAS NACOES UNIDAS , 12901 - VAGA 283 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152053. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 284;AV DAS NACOES UNIDAS , 12901 - VAGA 284 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152054. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 285;AV DAS NACOES UNIDAS , 12901 - VAGA 285 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152055. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 286;AV DAS NACOES UNIDAS , 12901 - VAGA 286 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152056. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 287;AV DAS NACOES UNIDAS , 12901 - VAGA 287 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152057. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 288;AV DAS NACOES UNIDAS , 12901 - VAGA 288 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152058. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 289;AV DAS NACOES UNIDAS , 12901 - VAGA 289 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152059. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 290;AV DAS NACOES UNIDAS , 12901 - VAGA 290 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152060. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 303;AV DAS NACOES UNIDAS , 12901 - VAGA 303 - 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152061. Laje Corporativa.;0;Renda
37.899.356/0001-19;2022-09-30;1;VAGA 304;AV DAS NACOES UNIDAS , 12901 - VAGA 304, 04578-910 - 4 SUBSOLO G4 -SÃO PAULO - SP;31.191;1;Matrícula 152062. Laje Corporativa.;0;Renda
38.456.598/0001-09;2022-03-31;2;APTO 51A;Edif. Natureza, condomínio Alegria, na Rua Nossa Se;0;0;n/a;0;Venda
38.456.598/0001-09;2022-03-31;2;AP 92;Apto 92, Rua Conego Eugenio Leite, 1128, Cerqueira Cesar, SP, ma;0;0;n/a;0;Renda
38.456.598/0001-09;2022-03-31;2;AP 41 MAISON;Edif Maison Caribean Dream, na Alameda Tupiniquins, 176 - Moema;0;0;n/a;0;Venda
38.456.598/0001-09;2022-03-31;2;AP 14 PP;Porto Príncipe, na Rua Vitorino Carmilo, 620, Barra Funda, SP;0;0;n/a;0;Venda
38.456.598/0001-09;2022-03-31;2;PRELUDIO 182;Rua Diana, 549, APTO 41, São Paulo - SP, CEP 05019-000;77.94;1;Matrícula 80434;0.143149284253579;Renda
38.456.598/0001-09;2022-06-30;1;PRELUDIO 182;Rua Diana, 549, APTO 41, São Paulo - SP, CEP 05019-000;77.94;1;Matrícula 80434;0.143149284253579;Renda
38.456.598/0001-09;2022-09-30;1;PRELUDIO 182;Rua Diana, 549, APTO 41, São Paulo - SP, CEP 05019-000;77.94;1;Matrícula 80434;0.143149284253579;Renda
38.456.598/0001-09;2022-12-31;1;PRELUDIO 182;Rua Diana, 549, APTO 41, São Paulo - SP, CEP 05019-000;77.94;1;Matrícula 80434;0.143149284253579;Renda
40.054.838/0001-82;2022-09-30;1;237131;Rua Cônego Eugênio Leite 632;169;1;Imóvel para venda;0.0388;Venda
40.054.838/0001-82;2022-12-31;1;469540;Alameda Ribeiro da Silva, 482 - 408;35.3;1;N/A;0.0035;Venda
40.575.940/0001-23;2022-03-31;1;BASSANO RS;Rua Attílio Bilibio, nº 685, Nova Bassano - RS, CEP 95340-000;31182.66;1;Matrícula 2.949. Imóvel adquirido através de condomínio com participação de 67,24% do FII. Dívida adquirida de 81,14% do preço do imóvel com recebíveis da locação em cessão fiduciária e alienação fiduciária do imóvel.;0.6724;Renda
40.575.940/0001-23;2022-09-30;2;COPOBRAS;Av. Moita Bonita, nº 266, Guarulhos - SP, CEP 07270-395;11548.35;1;Matrícula 80.045. Contrato de Sale&leaseback;1;Renda
40.575.940/0001-23;2022-09-30;2;NISSEI;Rodovia Contorno Norte, nº 305, Colombo-PR, CEP 83402-335;15993.45;1;Matrícula 62.763. Contrato de Sale&leaseback;1;Renda
40.575.940/0001-23;2022-09-30;2;HERING;Rodovia BR-153, nº 3.621, Anápolis-GO, CEP 75132-400;27160.07;1;Matrícula nº 69.742. Promessa de Compra e venda assinada com pagamento de sinal. Previsto lavratura da escritura com pagamento da segunda parcela do preço para Jan/23. Os alugueis passarão a ser considerados a partir da data da escritura. Contrato de BTS.;1;Renda
40.575.940/0001-23;2022-12-31;1;SOUZA CRUZ;Rua Proessor Sarmento Barata, nº 297, Porto Alegre-RS, CEP 90240-640.;3515.77;1;Matrícula 199.336. Contrato de Sale&leaseback.;1;Renda
40.886.241/0001-02;2022-09-30;1;WASHINGTON SOARES;Av. Washington Soares, 3535, Bairro: Edson Queiroz/ Fortaleza-CE;1504.5;1;Matrícula nº 48.147, Livro 2 - Cartório de Registro de Imóveis da 1ª Zona - Comarca de Fortaleza - Ceará.;0;Renda
41.076.823/0001-88;2022-03-31;1;UrbanHub Guarulhos;Estrada da Olaria, 640, Vila Pires, Guarulhos/SP, Brasil, 00007-271;21128.56;12;Direito de Propriedade;1;Renda
41.076.823/0001-88;2022-03-31;1;UrbanHub Mauá;Avenida Papa Joao Xxiii, 3.580, Loteamento Industrial Coral, Maua/SP, Brasil, 09370-800;54126.33;4;Direito de Propriedade;1;Renda
41.081.336/0001-03;2022-06-30;1;Galpão Santo Amaro;Av. João Dias, 1501, São Paulo - SP;5913;2;Galpão Comercial. Matrícula 47.060;0;Renda
41.081.336/0001-03;2022-09-30;1;GALPÃO TANCREDO NEVES;Avenida Tancredo Neves, 1401, Saúde, São Paulo - SP;557.6612;;Galpão Cormercial, Matrícula 118.849.;0;Renda
41.081.336/0001-03;2022-09-30;1;GALPÃO TANCREDO NEVES;Avenida Tancredo Neves, 1401, Saúde, São Paulo - SP;3128.77;;Galpão Cormercial, Matrícula 181.607.Parte dos lotes  13, 14, 15, 16, 17, 18, 19, 28, 29, 30, 31, 32, 33, 34 e35;0;Renda
41.081.336/0001-03;2022-09-30;1;GALPÃO TANCREDO NEVES;Avenida Tancredo Neves, 1401, Saúde, São Paulo - SP;2190.25;;Galpão Cormercial, Matrícula 181.608.Parte dos lotes  20, 21, 22, 23, 24, 25, 26, 27 e 28;0;Renda
41.081.336/0001-03;2022-09-30;1;Galpão Diadema (GRUPO SINAL);Avenida Prestes Maia,  Diadema - SP;585.85;;Matricula nº 7.303 do Oficio de Registro de Imóveis da Comarca de Diadema/SP.;0;Renda
41.081.336/0001-03;2022-09-30;1;Galpão Mooca (GRUPO SINAL);Rua Comendador Gil Pinheiro, São Paulo- SP;4988;;Matricula nº 31.953 do 9° Oficio de Registro de Imóveis da Cidade de São Paulo.;0;Renda
41.081.336/0001-03;2022-09-30;1;Galpão Radial Leste  (GRUPO SINAL);Rua Almirante Brasil nº 695, São Paulo -SP;5063;;Matricula nº 61.287 do 7° Oficio de Registro de Imóveis da Cidade de São Paulo.;0;Renda
41.199.975/0001-78;2022-03-31;2;ED ECAPORA;N/A;1;1;N/A;0;Venda
41.199.975/0001-78;2022-03-31;2;SP-AP-FRAGA1;N/A;1;1;N/A;0;Venda
41.199.975/0001-78;2022-06-30;2;AM-AP-AMERIC;Casa Rua dos Ipês, matricula 1845, Chácara Flora, Valinhos SP;1;1;NA;0.0037;Renda
41.199.975/0001-78;2022-06-30;2;CA-AP-MARFIM;Apto 12, Ed Costa do Marfim, Cambui, Campinas;1;1;Matricula 50.862;0.0138;Renda
41.199.975/0001-78;2022-06-30;2;GU-CS-ACAPUL;Casa, Condominio Jardim Acapulco, Guarujá;1;1;Matricula 50.693;0.0343;Renda
41.199.975/0001-78;2022-06-30;2;IB-TR-VELEI1;Avenida Velamestra, S/N - Lote 10 Quadra F Veleiros;1;1;NA;0.0081;Renda
41.199.975/0001-78;2022-06-30;2;SP-AP-BOULEV;Apto 131, Ed Mansão Ravello;1;1;Matricula 110.488;0.0004;Renda
41.199.975/0001-78;2022-06-30;2;SP-AP-CAÇAPA;Ap16, Ed Caçapava, Jd Paulista;1;1;Matricula 125.504;0.0363;Renda
41.199.975/0001-78;2022-06-30;2;SP-AP-CHAMOM;Apto 123, Ed Chamomix;1;1;Matricula 43.551;0.0067;Renda
41.199.975/0001-78;2022-06-30;2;SP-AP-ENTER1;Avenida Túlio Teodoro de Campos, 150 - Apto 82 - Edif Enterprise;1;1;NA;0.005;Renda
41.199.975/0001-78;2022-06-30;2;SP-AP-JATIUC;Apto 101, Ed Jatiúca, Tatuapé;1;1;Matricula 111.428;0.0152;Renda
41.199.975/0001-78;2022-06-30;2;SP-AP-LINKED;Apto 14, Condomínio Linked Mooca;1;1;Matricula 199.600;0.0137;Renda
41.199.975/0001-78;2022-06-30;2;SP-AP-PORTEN;Apto 64, Ed El Porteño;1;1;Matricula 217.513;0.0081;Renda
41.199.975/0001-78;2022-06-30;2;SP-AP-RAVEL1;Rua Tavares Bastos, 68 - Apto 131 - Ed. Mansão Ravello;1;1;NA;0.0265;Renda
41.199.975/0001-78;2022-06-30;2;SP-CS-ALPHA3;Alameda Tilápia, 358 - Alphaville Residencial 11 - Santana de P.;1;1;NA;0.0237;Renda
41.199.975/0001-78;2022-06-30;2;SP-DP-TILLI1;Rua Atílio Piffer, 523 - Duplex 134 - Cond. Boulevard Tilli;1;1;NA;0.0074;Renda
41.199.975/0001-78;2022-09-30;2;RJ-AP-RIO1;ESTRADA ADHEMAR BEBIANO Nº275 APTO 1310 ALA B COND RIO RESIDENCIAL;50;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SA-AP-CRIST1;AVENIDA BARTOLOMEU DE GUSMÃO Nº8 APTO 1101 EDIF CRISTOVÃO COLOMBO;194;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SA-AP-GARDE1;RUA LE CHAMP CONDOMINIO LE PARC Nº87 APTO 502 TORRE 13 EDIFICIO GARDENIA;143;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SA-AP-SPAZI1;RUA PADRE VIEIRA Nº515 APTO 131 EDIF SPAZIO;246;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SB-AP-MARE1;RUA BRAGA Nº202 APTO 83 BLOCO MARE COND ANIMA CLUBE PARQ;91;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SO-DP-SARAG1;AVENIDA DOUTOR ARMANDO PANNUNZIO Nº1893 DUPLEX 404 - BLOCO 16;128;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SP-AP-DIAMA1;ALAMEDA CORES DA MATA Nº1973 APTO 124D EDIF DIAMANTE PREMIUM TAMBORÉ;172;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SP-AP-NATA2;AVENIDA ZELINA Nº363 APTO 112 CONDOMINIO NATASCHA;69;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SP-CS-ALPHA4;ALAMEDA TILÁPIA Nº657 ALPHAVILLE RESIDENCIAL 11;350;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;SP-CS-MADAL1;RUA NATINGUI Nº246;287;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;AR-AP-ALBA1;RUA PRESIDENTE BERNARDES Nº475 APTO 111 - COND RESIDENCIAL ALBATROZ;188;1;NA;;Renda
41.199.975/0001-78;2022-09-30;2;CA-AP-MARFI1;RUA ALECRINS Nº234 APTO 12 EDIF COSTA DO MARFIM;183;1;NA;;Renda
