CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Data_Alienacao;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Percentual_Imovel_PL
44.177.538/0001-41;2022-09-30;1;HESA 146;;2022-09-30;162.61;1;Matrícula 470880;0.0231327938012358;0.0176697109683905
44.177.538/0001-41;2022-09-30;1;HESA 146;;2022-09-30;164.23;1;Matrícula 470898;0.0162128685561956;0.0123840079074746
44.177.538/0001-41;2022-09-30;1;HESA 146;;2022-09-30;110.49;1;Matrícula 470928;0.0137049664305299;0.0104683765281313
44.177.538/0001-41;2022-09-30;1;HESA 146;;2022-09-30;110.46;1;Matrícula 470970;0.0152802120867509;0.0116716092932178
44.177.538/0001-41;2022-09-30;1;HESA 146;;2022-09-30;110.46;1;Matrícula 470983;0.016850775422247;0.0128712655229935
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-09-30;23.14;1;Matrícula 111786;0.00778565332474715;0.00594697921619054
44.177.538/0001-41;2022-09-30;1;HESA 100;;2022-09-30;29.07;1;Matrícula 111878;0.0103190527604448;0.0078820864142614
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-10-31;0;1;Mat470815;0.0194197310627013;0.0142645862898276
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-10-31;0;1;Mat470837;0.0207309243426137;0.0152277113518361
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-10-31;0;1;Mat470895;0.0286927238492408;0.0210759785455422
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-10-31;0;1;Mat470942;0.0168841554802474;0.0124021023772795
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-10-31;0;1;Mat470953;0.0174377778389575;0.0128087606302852
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-10-31;0;1;Mat470958;0.0174377778389575;0.0128087606302852
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-10-31;0;1;Mat470972;0.0188247736076764;0.0138275657189157
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-10-31;0;1;Mat470973;0.018005829027225;0.0132260174484109
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-11-29;0;1;Mat470841;0.0318345339913896;0.0176230795847967
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-11-29;0;1;Mat470847;0.0354936426081548;0.0196487025255977
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-11-29;0;1;Mat470894;0.0378139461025715;0.0209331847534214
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-11-29;0;1;Mat470919;0.0183440151331772;0.0101549480411472
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-11-29;0;1;Mat470995;0.0262405029652827;0.0145263151088484
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-11-29;0;1;Mat111800;0.0138965478251834;0.00769290256748787
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-12-30;0;1;Mat470810;0.0219940721345823;0.0168903332963084
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-12-30;0;1;Mat470850;0.0280643589154581;0.0215520060554859
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-12-30;0;1;Mat470905;0.0152671700871502;0.0117244132730628
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-12-30;0;1;Mat470938;0.0199340667961956;0.0153083535453728
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-12-30;0;1;Mat470943;0.0189383033550919;0.0145436576627002
44.177.538/0001-41;2022-12-31;1;Apartamento;;2022-12-30;0;1;Mat470988;0.0225569542022516;0.0173225982116581
44.395.062/0001-15;2022-12-31;1;GREENHOUSE;Km 56,5 Rodovia Engenheiro Ermênio de Ol IndaiatubaSP;2022-12-28;1914;1;N/A;0.0111;0.01
