CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
40.837.664/0001-24;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;-16614.6;;;;;;;;;;;;-1697000;0;;;-1974.27;-196;;;;;;;;;;;;;-773452.02;-5000;-2489040.89;-5196;-2489040.89;-5196;-5196;0;;;0;0;0;0
40.886.241/0001-02;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;7922732.63;7922732.63;0;0;0;0;0;0;0;0;-550464.79;-550464.79;7372267.84;7372267.84;0;0;0;0;0;0;0;0;0;0;7372267.84;7372267.84;358824.36;358824.36;0;0;0;0;-28448.25;-28448.25;330376.11;330376.11;0;0;-551687.48;-551687.48;0;0;-423617.17;-423617.17;0;0;0;0;0;0;-15125.01;-18150;0;0;-10119.33;0;0;0;0;0;0;0;-35686.11;0;0;0;0;0;20775.71;-6457.28;-1015459.39;-999911.93;6687184.56;6702732.02;6702732.02;6367595.419;;0;6702732.02;-4466357.76;2236374.26;1
40.886.521/0001-02;2025-03-31;1;;;;;;;;;0;0;1689941.94;1689941.94;-3789.25;-23747.65;213184.47;213184.47;;;-73184.47;;;;1826152.69;1879378.76;;;;;;;;;0;0;1826152.69;1879378.76;46269.92;46269.92;;;;;;;46269.92;46269.92;;;-367075.06;-377381.9;;;-15950;-15950;;;;;-20817.11;-20817.11;-9083.51;-37526.4;;;-15302.02;-10422.63;;;;;;;;;;;;;-1406399.43;-1050663.51;-1834627.13;-1512761.55;37795.48;412887.13;412887.13;392242.7735;;0;417887.1335;-150289.05;267598.0835;1.01211
40.887.170/0001-54;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;86040.61;86040.61;;;;;;;86040.61;86040.61;;;-111612.27;-109883.58;;;-10000;-10000;;;;;;;-12198.79;-19000;;;-21800.58;-20085.26;;;;;;;;;;;;;-1154.16;-1154.16;-156765.8;-160123;-70725.19;-74082.39;-74082.39;0;;0;0;0;0;0
40.944.707/0001-70;2025-03-31;1;;;;;;;;;0;0;977301.26;977301.26;-87734.72;-122381.64;36114.5;;0;;-48414.5;;0;;877266.54;854919.62;;;;;;;;;0;0;877266.54;854919.62;;;;;58420.39;61118.85;;;58420.39;61118.85;;;-72456.51;-72456.51;;;;;-5010;0;;;;;;;;;-206531.61;-206741.34;;;0;0;-15153.08;-15153.08;;;;;-100.21;-100.21;-184486.07;-173065.24;-483737.48;-467516.38;451949.45;448522.09;448522.09;426095.9855;;0;426095.9855;0;426095.9855;0.95
40.944.736/0001-32;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1064624.48;0;-1064624.48;0;0;0;0;0;0;0;0;0;0;0;-1064624.48;0;0;0;0;0;2945.8;10720.59;1184102.17;0;1187047.97;10720.59;0;0;-52981.08;-52981.08;0;0;0;0;0;0;0;0;-7064.16;-7064.16;-18225.34;-8000;0;0;61621.95;-45035.99;0;0;-3666.66;-3666.66;0;0;0;0;0;0;0;0;19500000;0;19479684.71;-116747.89;19602108.2;-106027.3;-317949.77;0;;0;0;0;0;0
41.076.380/0001-25;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3256612.52;3024349.81;-343548.84;0;417726.45;417726.45;0;0;3330790.13;3442076.26;3330790.13;3442076.26;179296.21;179296.21;0;0;0;0;-40319.51;-40319.51;138976.7;138976.7;0;0;-271742.73;-271742.73;0;0;-46625.5;-46625.5;0;0;0;0;-101.97;-101.97;-9375;0;0;0;-5059.68;0;0;0;0;0;0;0;0;0;0;0;0;0;-13105;269.61;-346009.88;-318200.59;3123756.95;3262852.37;3262852.37;3099709.7515;;0;3262852.37;-2080237.06;1182615.31;1
41.076.564/0001-95;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3357.14;0;0;0;0;0;0;0;3357.14;8523794.74;5174538.21;-830069.32;0.01;6680.94;6680.94;-81302.23;-81302.23;7619104.13;5099916.93;7619104.13;5103274.07;99875.01;99875.01;0;0;0;0;-14398.11;-14398.11;85476.9;85476.9;0;0;-414650.76;-414650.76;0;0;0;0;0;0;0;0;-287.52;-287.52;-7542.51;-9051;0;0;-7589.49;0;0;0;0;0;0;0;0;0;0;0;0;0;-16257.49;-15691.23;-446327.77;-439680.51;7258253.26;4749070.46;4749070.46;4511616.937;;0;4749070.46;-3110400;1638670.46;1
41.076.607/0001-32;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;1719636.03;2761254.57;0;0;16000000;16000000;-16386451.13;-18892569.98;-2006882.2;0;0;1360664.27;-673697.3;1229348.86;0;0;0;0;0;0;2506118.85;2506118.85;2506118.85;2506118.85;1832421.55;3735467.71;1131040.13;1131040.13;0;0;0;0;-32119.16;-32119.16;1098920.97;1098920.97;0;0;-495771.84;-495771.84;0;0;-91164.03;-91164.03;0;0;0;0;0;0;-33112.96;-49669.42;0;0;-10119.33;0;-80;-80;0;0;0;0;-17200;-42200;0;0;-219;-219;-921.69;-921.69;-648588.85;-680025.98;2282753.67;4154362.7;4154362.7;3946644.565;;0;4154362.7;-1131161.18;3023201.52;1
41.076.710/0001-82;2025-03-31;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12637107.64;11911372.93;-1410162.44;0.24;3013100.59;3013100.59;-546909.08;-546909.08;13693136.71;14377564.68;13693136.71;14377564.68;291707.64;291707.64;0;0;0;0;-69499.74;-69499.74;222207.9;222207.9;0;0;-741595.59;-741595.59;0;0;-13500;-13500;0;0;0;0;-711.9;-711.9;-12133.64;-20753.66;0;0;-10119.33;0;0;0;0;0;0;0;0;0;0;0;0;0;-649071.23;-13326.62;-1427131.69;-789887.77;12488212.92;13809884.81;13809884.81;13119390.5695;;0;13809884.81;-8400000;5409884.81;1
41.076.748/0001-55;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;7014274.83;7014274.83;0;0;0;0;0;0;0;0;-7652748.76;-3355401.46;-638473.93;3658873.37;0;0;0;0;0;0;0;0;0;0;-638473.93;3658873.37;149975.23;149975.23;0;0;0;0;-20566.03;-20566.03;129409.2;129409.2;0;0;-642625.32;-642625.32;0;0;-176047.63;-176047.63;0;0;0;0;0;0;-10376.76;-20753.45;0;0;-7589.49;0;-111;-111;-533.36;-533.36;0;0;-1500;0;0;0;-692.53;-692.53;-42631.67;-42631.67;-882107.76;-883394.96;-1391172.49;2904887.61;2904887.61;2759643.2295;;0;2904887.61;-11009.96;2893877.65;1
41.076.823/0001-88;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;3153909.59;2803464.53;0;0;0;0;0;0;0;0;-5244812.38;-1818727.25;-2090902.79;984737.28;0;0;0;0;0;0;0;0;0;0;-2090902.79;984737.28;61297.5;61297.5;0;0;0;0;0;0;61297.5;61297.5;0;0;-97051.17;-97051.17;0;0;-8772;-8772;0;0;0;0;0;0;-12099.99;-14520;0;0;3208.83;-48177.81;0;0;-19532.75;-19532.75;0;0;-3750;0;0;0;0;0;-11514.41;-11514.41;-149511.49;-199568.14;-2179116.78;846466.64;846466.64;804143.308;;0;846466.638;0;846466.638;1
41.076.851/0001-03;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-30097.18;0;0;0;0;224123.17;224123.17;224123.17;194025.99;167222.12;2191845.83;1624482.54;0;725393.86;725393.86;0;0;2517098.52;2917239.69;2741221.69;3111265.68;369478.92;369478.92;0;0;0;0;-31103.37;-31103.37;338375.55;338375.55;0;0;-186845.61;-186845.61;0;0;-3570.34;-3570.34;0;0;0;0;0;0;-10500;0;0;0;-3162.3;0;0;0;-10000;-10000;0;0;0;0;0;0;0;0;-8509.83;-8509.83;-222588.08;-208925.78;2857009.16;3240715.45;3240715.45;3078679.6775;;0;3240715.45;-1847415.47;1393299.98;1
41.080.968/0001-52;2025-03-31;1;0;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2081082.43;1443507.84;-998.08;0;0;0;0;0;2080084.35;1443507.84;2080084.35;1443507.84;52202.97;52202.97;0;0;0;0;-7389.14;-7389.14;44813.83;44813.83;0;0;-227641.84;-227641.84;0;0;0;0;0;0;0;0;0;0;-9337.51;-9681;0;0;-3162.3;0;0;0;-7291.66;-7291.66;0;0;0;0;0;0;0;0;-7474.36;-7474.36;-254907.67;-252088.86;1869990.51;1236232.81;1236232.81;1174421.1695;;0;1236232.81;-679131.91;557100.9;1
41.081.088/0001-09;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3087273.08;0;-3087273.08;33649850.41;33649850.41;29270246.31;-2857060.06;490103.39;490103.39;-3087273.08;0;60322927.03;31282893.74;60322927.03;28195620.66;1590656.29;1215467.69;0;0;0;0;-272804.44;-272804.44;1317851.85;942663.25;0;0;-2435980.29;-2435980.29;-449676.71;0;0;0;0;0;0;0;0;0;-8067.51;-9681;0;0;-12649.15;0.02;0;0;-310000.04;-310000.04;0;0;0;0;0;0;0;0;-53824.61;-53824.61;-3270198.31;-2809485.92;58370580.57;26328797.99;26328797.99;25012358.0905;;0;26328797.99;-19884676.91;6444121.08;1
41.081.336/0001-03;2025-03-31;1;;;;;;;;;0;0;7549575.87;7636865.77;-4163.25;-4163.25;;;;;;;;;7545412.62;7632702.52;;;;;;;;;0;0;7545412.62;7632702.52;1098263.18;1098263.18;;;;;;;1098263.18;1098263.18;;;-198501.42;-198501.42;0;;-57261.98;-57261.98;;0;;;-57728.36;-56996.42;-16927.36;-66651.9;;;-465257.33;-450858.61;;;;;;;;;;;-1016.21;-1016.21;-70280.34;-70280.34;-866973;-901566.88;7776702.8;7829398.82;7829398.82;7437928.879;;;-0.001;0;-0.001;0
41.081.356/0001-84;2025-03-31;1;;;;;;;;;0;0;;;-1735;-1735;;57625.96;;;;;;;-1735;55890.96;1168142.65;1168142.65;-462645.58;;-68440.05;-68440.05;572115.17;572115.17;1209172.19;1671817.77;1207437.19;1727708.73;10871.61;10871.61;;;;;;;10871.61;10871.61;;;-131483.92;-106995.17;171088.91;;-2624.2;-2624.2;;;;;-2884.61;-3545.95;-5078.86;;;;-6674.98;-3625.59;-619.48;-619.48;;;;;;;;;;;-2030.65;-314350.27;19692.21;-431760.66;1238001.01;1306819.68;1306819.68;1241478.696;;271492.86;1578312.536;-1052208.36;526104.176;1.207751
41.081.374/0001-66;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;10986000.62;4205753.94;-6121105.07;85183.38;85183.38;280640.51;280640.51;;5230719.44;4571577.83;5230719.44;4571577.83;576454.73;726618.46;;;;;;;576454.73;726618.46;;;-384868.13;-523677.73;-10637.96;;-31887.36;-5962.5;;;;-25924.86;-10302.56;-10076.6;-7333.42;-20197.84;;;-148980.22;-150229.23;;;;;;;;;;;;;38363.9;-34422.86;-555645.75;-770491.62;5251528.42;4527704.67;4527704.67;4301319.4365;;;4456628.7165;-2843681.51;1612947.2065;0.984302
41.088.458/0001-21;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5979829.43;5972030.73;-5664991;-5664991;0;0;0;0;314838.43;307039.73;7258124.5;6082909.9;886430.06;0;-362.35;-362.35;0;0;8144192.21;6082547.55;8459030.64;6389587.28;301174.58;301174.58;0;0;0;0;-60830.33;-60830.33;240344.25;240344.25;0;0;-735052.88;-735052.88;0;0;-1944;-1944;0;0;0;0;-521.74;-521.74;-8325;-20000;0;0;-7589.49;0;0;0;0;0;0;0;0;0;0;0;-23;-23;-21754.39;313284.59;-775210.5;-444257.03;7924164.39;6185674.5;6185674.5;5876390.775;;0;7310625.88;-4714985.44;2595640.44;1.181864
41.088.534/0001-07;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350000;350000;0;0;0;0;0;0;350000;350000;350000;350000;4282.98;4282.98;0;0;0;0;0;0;4282.98;4282.98;0;0;-195128.9;-195128.9;0;0;0;0;0;0;0;0;0;0;-11750;-23500;0;0;-2371.69;0.02;0;0;0;0;0;0;-9500;0;0;0;0;0;-3721.11;-3721.11;-222471.7;-222349.99;131811.28;131932.99;-1029185.15;0;;0;0;0;0;0
41.114.606/0001-35;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;0;;0;0;0;0;;;;;;;;;0;0;0;0;1273299.17;1273299.17;;;;;;;1273299.17;1273299.17;;;-741546.43;-724792.15;;;;;;;;;;;;-6975;;;-237282.54;-254129.69;;;-208773.53;-208773.53;;;-4315.5;-4315.49;;;;;-235;-235;-1192153;-1199220.86;81146.17;74078.31;74708.31;70972.8945;;;70972.8945;0;70972.8945;0.95
41.199.975/0001-78;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;30638.6;10527.74;0;0;-71721.21;-71721.21;0;0;0;0;-64909.91;479703.22;-105992.52;418509.75;0;0;0;0;0;0;0;0;0;0;-105992.52;418509.75;32669.83;32669.83;0;0;0;0;-7350.42;-7350.42;25319.41;25319.41;0;0;-40250.64;-40250.64;0;0;-155348.13;-155348.13;0;0;0;0;0;0;-14499.99;-17400;0;0;-19177.01;-19177.01;-358.8;-358.8;-15128.8;-15128.8;0;0;0;0;0;0;0;0;-3379.98;-3379.98;-248143.35;-251043.36;-328816.46;192785.8;114748.68;109011.246;;0;114748.68;0;114748.68;1
41.218.352/0001-03;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;2369019.28;2274107.73;106521.24;;-19296.45;134574.66;-758.4;;2455485.67;2408682.39;2455485.67;2408682.39;16.24;16.25;1116940.89;345070.21;;;;;1116957.13;345086.46;;;-231056.42;-238473.73;;;;;;;;;-5399.19;-5399.19;-11304.37;-46700;;;-8105.26;-13376.81;-16304.47;;;;;;;;;;;;-10017.2;-12332.33;-282186.91;-316282.06;3290255.89;2437486.79;2437486.79;2315612.4505;;;2800229.7005;-1851764.8;948464.9005;1.148818
41.218.404/0001-33;2025-03-31;1;488616.4;2650000;;-2161383.6;;;-169114.23;-179914.23;319502.17;308702.17;;;;;;;;;;;;;0;0;;;37964.87;46076.27;;;;;37964.87;46076.27;357467.04;354778.44;;;;;;;;;0;0;;;-72675.45;-69323.17;;;-63525.81;-44617.41;-21638.84;;;;-5094.6;-5094.6;-6622.62;;;;-2352.44;-6901.88;-23043.85;;-17042.74;-17042.74;;;;;;;;;-12847.94;-39817.54;-224844.29;-182797.34;132622.75;171981.1;0;0;;;0;0;0;0
41.219.028/0001-00;2025-03-31;1;;;;;;;;;0;0;695852.76;463901.84;-425495.32;0;0;0;0;0;0;0;0;-355581.98;270357.44;108319.86;;;;;;;;;0;0;270357.44;108319.86;34986.48;34986.48;0;0;0;0;0;0;34986.48;34986.48;;;-244804.63;-153112.63;0;0;0;0;0;0;0;0;0;0;-60780.4;0;0;0;-356593.34;-418;0;0;0;0;0;0;-34866;0;0;0;0;0;-498193.14;-1014740.82;-1195237.51;-1168271.45;-889893.59;-1024965.11;-1024965.11;0;;0;0;0;0;0
41.219.454/0001-35;2025-03-31;1;;;;;;;;;0;0;3043569.2;3043569.2;;;;;;-1000000;;;;;3043569.2;2043569.2;;;;;;;35292.11;-3650000;35292.11;-3650000;3078861.31;-1606430.8;;;;;;;;;0;0;;;-97043.29;-95939.67;;;;;;;;;;;;;;;-135157.72;-124442.9;;;;;;;;;;;;;;;-232201.01;-220382.57;2846660.3;-1826813.37;-1826813.37;0;;;0;0;0;0
41.224.330/0001-48;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;1814123.84;1814123.84;10536118.11;;;;;;12350241.95;1814123.84;12350241.95;1814123.84;278708.84;278708.84;1468079.02;;;;;;1746787.86;278708.84;;;-892660.02;-929863.61;-343593.48;-439895.24;;;;;;;;;-7006.62;;;;-23069.03;-15506.97;-68487.94;0;;;;;;;;;;;7425.59;-52046.24;-1327391.5;-1437312.06;12769638.31;655520.62;655520.62;622744.589;;11236356.84;11891877.459;-8070942.38;3820935.079;18.141119
41.251.077/0001-11;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;46619.31;46108.68;0;0;0;0;0;0;46619.31;46108.68;;;-49816.89;-49816.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-8664;-8564.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-58480.89;-58381.73;-11861.58;-12273.05;-12273.05;0;;0;0;0;0;0
41.251.337/0001-59;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;5529.42;10863.05;;;;;5529.42;10863.05;;;-156968.84;-130285.8;;;-1957.91;-1857.91;-3600;-3600;;;-4212.96;-4126.78;-3122.62;-12900;;;-2352.44;-6901.88;-807798.61;-800000;-33130;-33130;;;;;;;-153.65;-153.65;-2336.19;-3314.3;-1015633.22;-996270.32;-1010103.8;-985407.27;-985407.27;0;;;0;0;0;0
41.251.371/0001-23;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;2922376.85;2311306.01;-623394.09;;;;;17435.59;2298982.76;2328741.6;2298982.76;2328741.6;4894.04;3417.66;87110.82;89168.77;;;;;92004.86;92586.43;;;-45327.41;-44699.89;-74166.09;-273677.28;-157519.28;-162948.21;;;;;-4913.66;-4837;-2880.56;-11900;;;-3136.57;-418;;;;;;;;;;;;;-11667.16;-11389.14;-299610.73;-509869.52;2091376.89;1911458.51;1911458.51;1815885.5845;;;2019989.7645;-1338734.62;681255.1445;1.056779
41.256.643/0001-88;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255687.43;0;0;0;255687.43;0;7596621.68;10225027.2;5568695.55;0;0;196405.22;0;0;13165317.23;10421432.42;13421004.66;10421432.42;0;142216.59;162641.65;0;0;0;0;-53299.92;162641.65;88916.67;;;-625729.58;-645173.24;0;0;0;0;0;0;-52145.34;0;0;0;-27500;-52500;0;0;-29461.56;-41682.1;0;0;0;0;0;0;0;0;0;0;0;0;752.28;-52145.34;-734084.2;-791500.68;12849562.11;9718848.41;9718848.42;9232905.999;;;9273713.699;-6182475.8;3091237.899;0.954199
41.269.052/0001-45;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;532869.46;4942760.98;11533487.1;0;1005121.26;0;-3867296.11;0;9204181.71;4942760.98;9204181.71;4942760.98;459834.85;67706.11;0;0;0;0;0;0;459834.85;67706.11;;;-537559.54;-553622.81;0;0;0;-32408.37;0;0;0;0;0;0;-85440.26;0;0;0;-33383.63;-32533.87;0;0;0;0;0;0;0;0;0;0;0;0;-32408.37;0;-688791.8;-618565.05;8975224.76;4391902.04;4391902.04;4172306.938;;1791935.91;6183837.95;-4122558.63;2061279.32;1.408009
41.269.527/0001-01;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10621770.13;14418060.76;0;0;20090.45;0;0;14418060.76;10641860.58;14418060.76;10641860.58;0;1366445.54;1062005.94;0;0;0;0;0;1062005.94;1366445.54;;;-1052682.93;-1082812.87;0;0;0;0;0;0;-30000;0;0;0;-12783.45;0;0;0;-40605.51;-35809.23;0;0;0;0;0;0;0;0;0;0;0;0;4602.22;0;-1131469.67;-1118622.1;14348597.03;10889684.02;10889684.02;10345199.819;;;13656922.799;-9104615.2;4552307.599;1.254116
41.272.747/0001-86;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1756621.42;1756621.42;-159843.33;-159843.33;0;0;0;0;1596778.09;1596778.09;1596778.09;1596778.09;299749.98;299749.98;0;0;0;0;0;0;299749.98;299749.98;0;;-146138.81;-146138.81;-16252.93;-16252.93;0;0;0;0;0;0;-4729.44;-4729.44;0;0;0;0;-5526.28;-5526.28;0;0;0;0;0;0;0;0;0;0;0;0;-33.26;-33.26;-172680.72;-172680.72;1723847.35;1723847.35;1723847.35;1637654.9825;;590421.0175;2228076;-1671057;557019;1.292502
41.320.997/0001-44;2025-03-31;1;;;;;;;;;0;0;2650104.48;2688417.24;;;;;;;;;;-1331850.21;2650104.48;1356567.03;;;;;;;10188.88;;10188.88;0;2660293.36;1356567.03;3489.22;3441.24;136.88;;;;;;3626.1;3441.24;;;-81563.64;-84729.08;;;;;;;;;-4710.21;-4710.21;-21825.65;-90165;;;-2352.44;-196;-7868.06;;-21225.26;-21225.26;;;-3600;-3600;;;;;-2936197.26;-55092.03;-3079342.52;-259717.58;-415423.06;1100290.69;1100290.69;1045276.1555;;;1103401.9955;-637652;465749.9955;1.002828
41.325.993/0001-59;2025-03-31;1;1701270.3;1701270.3;;;;;828719.02;822538.04;2529989.32;2523808.34;762744.27;762744.27;;;;;;;;;-15330.98;;747413.29;762744.27;2723379.1;;;;;;1719083.53;2081277.46;4442462.63;2081277.46;7719865.24;5367830.07;38098.2;37538.54;323197.46;250478.02;;;;;361295.66;288016.56;;;-731615.19;-751397.21;;;;;-5502;;;;-4805.94;-4836.24;-14523.81;-60000;;;-5018.53;-17758.98;-18159.95;;-80000;-6000;;;;-9150;;;-1422.54;-1422.54;-9962703.33;-3654.25;-10823751.29;-854219.22;-2742590.39;4801627.41;4801627.41;4561546.0395;;;4561546.0395;-1326349.5;3235196.5395;0.95
41.394.946/0001-67;2025-03-31;1;;;;;;;;;0;0;133742.61;133742.61;-13370.57;-13370.57;;;;;;;;;120372.04;120372.04;;;;;;;;;0;0;120372.04;120372.04;202707.61;202707.61;;;;;;;202707.61;202707.61;;;-715559.6;-661146.44;;;-181304.71;-206304.71;;;;;;;-17719.83;;;;-53190.82;-45871.43;;;;;;;;;;;-2500;;-1443217.03;-1435717.03;-2413491.99;-2349039.61;-2090412.34;-2025959.96;-2025959.96;0;;0;0;0;0;0
41.650.310/0001-39;2025-03-31;1;;;;;;;;;0;0;4179672.56;4179672.56;-48000;-48000;;;;;;;1237.59;;4132910.15;4131672.56;;;;;;;;;0;0;4132910.15;4131672.56;;;;;;;;;0;0;;;-77309.48;-77322.14;;;;;;;;;;;;;;;-5795.17;-896.26;;;;;;;;;;;;;-25212.53;-25212.53;-108317.18;-103430.93;4024592.97;4028241.63;4028241.63;3826829.5485;;;3826829.5485;-4101227.2;-274397.6515;0.95
41.650.319/0001-40;2025-03-31;1;;;;;;;;;0;0;5116851.99;5632074.19;323788.92;-123675.85;;;;;;;2250000;0;7690640.91;5508398.34;;;;;;;;;0;0;7690640.91;5508398.34;;;;;;;;;0;0;;;-80148.13;-105334.44;;;-2500;-2500;;;;;;;-28000;-28000;;;-7520.84;-3043.07;;;;;;;;;;;;;-19917.9;-5211451.61;-138086.87;-5350329.12;7552554.04;158069.22;158069.22;150165.759;;;150165.759;0;150165.759;0.95
41.650.365/0001-49;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;6802859.99;0;6802859.99;0;6802859.99;0;;;;;;;;;0;0;;;-4554.14;-10500;;;;;;;;;;;-3000;-9900;;;-2480.07;0;;;;;;;;;;;;;-2811.4;-4500;-12845.61;-24900;6790014.38;-24900;-24900;0;;;0;0;0;0
41.673.349/0001-71;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;-25939.58;;;;;;;;-25939.58;0;-25939.58;0;;;13014.69;2554.32;;;;;13014.69;2554.32;;;-33750;-33750;;;;;;;;;-3924.39;-3924.39;-2880.56;-11900;;;-3136.57;;;;;;;;-4975;-4975;;;;;3492.46;3762.93;-45174.06;-50786.46;-58098.95;-48232.14;-48232.14;0;;;0;0;0;0
