CNPJ_Fundo_Classe,Data_Referencia,Versao,Nome_Imovel,Endereco,Area,Numero_Unidades,Outras_Caracteristicas_Relevantes,Percentual_Imovel_Total_Investido,Categoria,CNPJ_Fundo
47.154.849/0001-83,2023-03-31,1,GR_302AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_298AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_295AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_280AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_272AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_271AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_270AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_267AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_261AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_245AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_234AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_231AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_197AV,"R. Aurora, 1250",55.0,1.0,Nenhuma característica relevante,0.0003,Venda,
47.154.849/0001-83,2023-03-31,1,GR_186AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_172AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_170AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_147AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_144AV,"R. Aurora, 1250",27.5,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_133AV,"R. Aurora, 1250",18.2,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_127AV,"R. Aurora, 1250",18.2,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_121AV,"R. Aurora, 1250",18.2,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_115AV,"R. Aurora, 1250",18.2,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_113AV,"R. Aurora, 1250",18.2,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_111AV,"R. Aurora, 1250",18.2,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_110AV,"R. Aurora, 1250",18.2,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_107AV,"R. Aurora, 1250",18.2,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_105AV,"R. Aurora, 1250",17.2,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_103AV,"R. Aurora, 1250",17.2,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_101AV,"R. Aurora, 1250",17.2,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-03-31,1,GR_98AV,"R. Aurora, 1250",17.2,1.0,Nenhuma característica relevante,0.0002,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_503,"R. Noronha Torrezão, 160 - Niterói, RJ",38.7,1.0,Nenhuma característica relevante,0.000939,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1301,"R. Noronha Torrezão, 160 - Niterói, RJ",41.1,1.0,Nenhuma característica relevante,0.001,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_301,"R. Noronha Torrezão, 160 - Niterói, RJ",41.1,1.0,Nenhuma característica relevante,0.001,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_402,"R. Noronha Torrezão, 160 - Niterói, RJ",26.8,1.0,Nenhuma característica relevante,0.000654,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_505,"R. Noronha Torrezão, 160 - Niterói, RJ",33.4,1.0,Nenhuma característica relevante,0.000803,Venda,
47.154.849/0001-83,2023-12-29,1,RI_95A,"R. Amália Bernardino de Souza, 532 - Recife, PE",97.3,1.0,Nenhuma característica relevante,0.002316,Venda,
47.154.849/0001-83,2023-12-29,1,RI_193A,"R. Amália Bernardino de Souza, 532 - Recife, PE",109.7,1.0,Nenhuma característica relevante,0.002687,Venda,
47.154.849/0001-83,2023-12-29,1,RI_16B,"R. Amália Bernardino de Souza, 532 - Recife, PE",97.3,1.0,Nenhuma característica relevante,0.002316,Venda,
47.154.849/0001-83,2023-12-29,1,RI_326B,"R. Amália Bernardino de Souza, 532 - Recife, PE",97.3,1.0,Nenhuma característica relevante,0.002316,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_16,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_17,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",131.9,1.0,Nenhuma característica relevante,0.002353,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_29,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_34,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",192.7,1.0,Nenhuma característica relevante,0.002971,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_36,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_49,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_51,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",154.3,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_86,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",166.3,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_102,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",188.8,1.0,Nenhuma característica relevante,0.002971,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_106,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",178.0,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_108,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",135.8,1.0,Nenhuma característica relevante,0.002353,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_115,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",143.4,1.0,Nenhuma característica relevante,0.002619,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_139,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",147.3,1.0,Nenhuma característica relevante,0.002619,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_202,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_401,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_605,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",106.1,1.0,Nenhuma característica relevante,0.002088,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_805,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",106.1,1.0,Nenhuma característica relevante,0.002088,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_817,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",106.1,1.0,Nenhuma característica relevante,0.002088,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1003,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1015,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1105,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",106.1,1.0,Nenhuma característica relevante,0.002088,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1315,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1502,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1518,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",102.0,1.0,Nenhuma característica relevante,0.001983,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_109,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",56.3,1.0,Nenhuma característica relevante,0.001871,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_111,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",66.6,1.0,Nenhuma característica relevante,0.00223,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_603,"R. Noronha Torrezão, 160 - Niterói, RJ",38.7,1.0,Nenhuma característica relevante,0.000939,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1308,"R. Noronha Torrezão, 160 - Niterói, RJ",28.1,1.0,Nenhuma característica relevante,0.000691,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_801,"R. Noronha Torrezão, 160 - Niterói, RJ",41.1,1.0,Nenhuma característica relevante,0.001,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_907,"R. Noronha Torrezão, 160 - Niterói, RJ",31.1,1.0,Nenhuma característica relevante,0.000753,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_506,"R. Noronha Torrezão, 160 - Niterói, RJ",30.1,1.0,Nenhuma característica relevante,0.000741,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1305,"R. Noronha Torrezão, 160 - Niterói, RJ",33.4,1.0,Nenhuma característica relevante,0.000803,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_702,"R. Noronha Torrezão, 160 - Niterói, RJ",26.8,1.0,Nenhuma característica relevante,0.000654,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1005,"R. Noronha Torrezão, 160 - Niterói, RJ",33.4,1.0,Nenhuma característica relevante,0.000803,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_504,"R. Noronha Torrezão, 160 - Niterói, RJ",40.9,1.0,Nenhuma característica relevante,0.001,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1007,"R. Noronha Torrezão, 160 - Niterói, RJ",31.1,1.0,Nenhuma característica relevante,0.000753,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_904,"R. Noronha Torrezão, 160 - Niterói, RJ",40.9,1.0,Nenhuma característica relevante,0.001,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1001,"R. Noronha Torrezão, 160 - Niterói, RJ",41.1,1.0,Nenhuma característica relevante,0.001,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1008,"R. Noronha Torrezão, 160 - Niterói, RJ",28.1,1.0,Nenhuma característica relevante,0.000679,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_808,"R. Noronha Torrezão, 160 - Niterói, RJ",28.1,1.0,Nenhuma característica relevante,0.000679,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_302,"R. Noronha Torrezão, 160 - Niterói, RJ",26.8,1.0,Nenhuma característica relevante,0.000654,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1102,"R. Noronha Torrezão, 160 - Niterói, RJ",26.8,1.0,Nenhuma característica relevante,0.000654,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1006,"R. Noronha Torrezão, 160 - Niterói, RJ",30.1,1.0,Nenhuma característica relevante,0.000741,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1109,"R. Noronha Torrezão, 160 - Niterói, RJ",27.3,1.0,Nenhuma característica relevante,0.000926,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1003,"R. Noronha Torrezão, 160 - Niterói, RJ",38.7,1.0,Nenhuma característica relevante,0.000939,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1303,"R. Noronha Torrezão, 160 - Niterói, RJ",38.7,1.0,Nenhuma característica relevante,0.000939,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_803,"R. Noronha Torrezão, 160 - Niterói, RJ",38.7,1.0,Nenhuma característica relevante,0.000939,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_906,"R. Noronha Torrezão, 160 - Niterói, RJ",30.1,1.0,Nenhuma característica relevante,0.000741,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_807,"R. Noronha Torrezão, 160 - Niterói, RJ",31.1,1.0,Nenhuma característica relevante,0.000753,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_606,"R. Noronha Torrezão, 160 - Niterói, RJ",30.1,1.0,Nenhuma característica relevante,0.000741,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_507,"R. Noronha Torrezão, 160 - Niterói, RJ",31.1,1.0,Nenhuma característica relevante,0.000753,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1306,"R. Noronha Torrezão, 160 - Niterói, RJ",30.1,1.0,Nenhuma característica relevante,0.000741,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_401,"R. Noronha Torrezão, 160 - Niterói, RJ",41.1,1.0,Nenhuma característica relevante,0.001,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_1108,"R. Noronha Torrezão, 160 - Niterói, RJ",28.1,1.0,Nenhuma característica relevante,0.000691,Venda,
47.154.849/0001-83,2023-12-29,1,OFX_605,"R. Noronha Torrezão, 160 - Niterói, RJ",33.4,1.0,Nenhuma característica relevante,0.000803,Venda,
47.154.849/0001-83,2023-12-29,1,RI_175A,"R. Amália Bernardino de Souza, 532 - Recife, PE",97.3,1.0,Nenhuma característica relevante,0.002316,Venda,
47.154.849/0001-83,2023-12-29,1,RI_223A,"R. Amália Bernardino de Souza, 532 - Recife, PE",109.7,1.0,Nenhuma característica relevante,0.002687,Venda,
47.154.849/0001-83,2023-12-29,1,RI_14B,"R. Amália Bernardino de Souza, 532 - Recife, PE",109.7,1.0,Nenhuma característica relevante,0.002687,Venda,
47.154.849/0001-83,2023-12-29,1,RI_43B,"R. Amália Bernardino de Souza, 532 - Recife, PE",109.7,1.0,Nenhuma característica relevante,0.002687,Venda,
47.154.849/0001-83,2023-12-29,1,RI_95B,"R. Amália Bernardino de Souza, 532 - Recife, PE",97.3,1.0,Nenhuma característica relevante,0.002316,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_11,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_18,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",131.9,1.0,Nenhuma característica relevante,0.002353,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_19,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_21,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_25,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_29,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_34,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",188.8,1.0,Nenhuma característica relevante,0.002971,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_39,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_41,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_45,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_47,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",131.9,1.0,Nenhuma característica relevante,0.002353,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_52,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",198.4,1.0,Nenhuma característica relevante,0.002971,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_65,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_69,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",149.6,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_78,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",131.9,1.0,Nenhuma característica relevante,0.002353,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_84,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",192.7,1.0,Nenhuma característica relevante,0.002971,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_85,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",179.5,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_91,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",179.5,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_95,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",179.5,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_99,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",179.5,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_102,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",188.8,1.0,Nenhuma característica relevante,0.002971,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_106,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",178.0,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_107,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",140.6,1.0,Nenhuma característica relevante,0.002353,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_109,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",187.5,1.0,Nenhuma característica relevante,0.002761,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_116,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",143.4,1.0,Nenhuma característica relevante,0.002619,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_121,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",148.2,1.0,Nenhuma característica relevante,0.002619,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_128,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",148.2,1.0,Nenhuma característica relevante,0.002353,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_128,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",131.9,1.0,Nenhuma característica relevante,0.002353,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_129,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",148.2,1.0,Nenhuma característica relevante,0.002619,Venda,
47.154.849/0001-83,2023-12-29,1,NR1_131,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",147.3,1.0,Nenhuma característica relevante,0.002619,Venda,
47.154.849/0001-83,2023-12-29,1,NR2_103,"Av. Doutor José Machado de Souza, 300 - Aracaju, SE",106.6,1.0,Nenhuma característica relevante,0.001686,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_201,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",106.4,1.0,Nenhuma característica relevante,0.002088,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_203,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_405,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",106.1,1.0,Nenhuma característica relevante,0.002088,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_607,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_801,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_820,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1002,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1018,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",102.0,1.0,Nenhuma característica relevante,0.001983,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1101,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1116,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1117,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",106.1,1.0,Nenhuma característica relevante,0.002088,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1304,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",102.0,1.0,Nenhuma característica relevante,0.001983,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1309,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1320,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1404,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",102.0,1.0,Nenhuma característica relevante,0.001983,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1415,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1416,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1503,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1504,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",102.0,1.0,Nenhuma característica relevante,0.001983,Venda,
47.154.849/0001-83,2023-12-29,1,NO1_1506,"Av. Doutor José Machado de Souza, 220 - Aracaju, SE",84.6,1.0,Nenhuma característica relevante,0.001538,Venda,
