CNPJ_Fundo_Classe;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
04.141.645/0001-03;2021-09-30;1;Outros Ativos Financeiros;Aplicação Itaú Trust DI;60701190000104;;;;CDB;;21066.52;5716440.37
04.141.645/0001-03;2021-09-30;1;Outros Ativos Financeiros;Aplicação Itaú Especial RF;60701190000104;;;;CDB;;1446.06;122981.99
04.141.645/0001-03;2021-09-30;1;Outros Ativos Financeiros;Aplicação Itaú Cap Perf FIX MM;60701190000104;;;;CDB;;200.63;122683.45
04.141.645/0001-03;2021-09-30;1;Outras Cotas de FI;Aplicação Itaú Premium Referenciado;60701190000104;;;;;;10640.74;1276217.68
04.141.645/0001-03;2021-12-31;1;Outros Ativos Financeiros;Aplicação Itaú Especial RF;60701190000104;;;;CDB;;1441.02;124624.71
04.141.645/0001-03;2021-12-31;1;Outros Ativos Financeiros;Aplicação Itaú Trust DI;60701190000104;;;;CDB;;13949.3;3862766.85
04.141.645/0001-03;2021-12-31;1;Outros Ativos Financeiros;Aplicação Itaú Cap Perf FIX MM;60701190000104;;;;CDB;;199.8;123988.13
04.141.645/0001-03;2021-12-31;1;Outras Cotas de FI;Aplicação Itaú Premium Referenciado;60701190000104;;;;;;10593.83;1295812.05
04.722.883/0001-02;2021-03-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30.306.294/0001-45;;;;CDB;;10012283;100482.27096
04.722.883/0001-02;2021-03-31;1;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;9215250000113;;;;;;684052.69;2128802.81
04.722.883/0001-02;2021-06-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30.306.294/0001-45;;;;CDB;;10012283;101276.044755
04.722.883/0001-02;2021-06-30;1;Outras Cotas de FI;BTG PACTUAL TESOURO SELIC FI RF REFERENCIADO DI;09.215.250/0001-13;;;;;;1220275.71;3822851.61
04.722.883/0001-02;2021-09-30;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30.306.294/0001-45;;;;CDB;;9816734;100524.53
04.722.883/0001-02;2021-09-30;1;Outras Cotas de FI;BTG PACTUAL TESOURO SELIC FI RF REFERENCIADO DI;09.215.250/0001-13;;;;;;202827.96;3174532.62
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;482261;5030.28
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;241656;2520.62
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;2447971;25533.86
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;1386753;14464.69
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;227547;2373.46
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;225590;2353.04
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;350272;3653.55
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;241997;2524.18
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;1674473;17465.79
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;216926;2262.67
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;1247030;13007.3
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;222823;2324.18
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;439099;4580.07
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;203845;2126.23
04.722.883/0001-02;2021-12-31;1;Outros Ativos Financeiros;BANCO BTG PACTUAL S A;30306294000145;;;;CDB;;208491;2174.69
04.722.883/0001-02;2021-12-31;1;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;9215250000113;;;;;;2877728.6;4641745.21
04.782.236/0001-88;2021-03-31;2;Outras Cotas de FI;AZ QUEST LEGAN LOW VOL FIM FUNDO FECHADO;10320188000109;;;;;;34314.8708366;111154.57
04.782.236/0001-88;2021-03-31;2;Outras Cotas de FI;AZ QUEST TERMO FIM;22681798000117;;;;;;2340503.1134;3714521.21
04.782.236/0001-88;2021-06-30;1;Outras Cotas de FI;AZ QUEST LEGAN LOW VOL FIM FUNDO FECHADO;10320188000109;;;;;;34314.8708366;112022.56
04.782.236/0001-88;2021-06-30;1;Outras Cotas de FI;AZ QUEST TERMO FIM;22681798000117;;;;;;2340503.1134;2840868.09
04.782.236/0001-88;2021-09-30;1;Outras Cotas de FI;AZ QUEST TERMO FIM;22681798000117;;;;;;621424.9246654;1007573.09
04.782.236/0001-88;2021-09-30;1;Outras Cotas de FI;AZ QUEST LEGAN LOW VOL FIM FUNDO FECHADO;10320188000109;;;;;;251434.5014802;835359.6
04.782.236/0001-88;2021-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2026;;8;87329.69
04.782.236/0001-88;2021-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2027;;59;640838.53
04.782.236/0001-88;2021-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2026;;2;21481.08
04.782.236/0001-88;2021-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2027;;43;466929.6
04.782.236/0001-88;2021-12-31;1;Outras Cotas de FI;AZ QUEST TERMO FIM;22681798000117;;;;;;618890.87;1022470.29
04.782.236/0001-88;2021-12-31;1;Outras Cotas de FI;AZ QUEST LEGAN LOW VOL FIM FUNDO FECHADO;10320188000109;;;;;;99786.18;340933.07
05.437.916/0001-27;2021-03-31;1;FII;DAYCOVAL TIT PUBL II FDO DE INV. EM RF;34658859000104;;;;;;1170.97389502;1208022.13
05.437.916/0001-27;2021-06-30;1;Outras Cotas de FI;DAYCOVAL TIT PUBL II FDO DE INV. EM RF;34658859000104;;;;;;1170.97389502;1217387.51
05.437.916/0001-27;2021-09-30;1;Outras Cotas de FI;DAYCOVAL TIT PUBL II FDO DE INV. EM RF;34658859000104;;;;;;1170.97389502;1233805.9
05.437.916/0001-27;2021-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2024;;40;435276.73
05.437.916/0001-27;2021-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 09/2024;;1;10882.32
05.437.916/0001-27;2021-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2026;;17;185534.91
05.437.916/0001-27;2021-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2027;;2;21689.87
05.437.916/0001-27;2021-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 09/2024;;1;11084.19
05.437.916/0001-27;2021-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2026;;16;178017.87
05.437.916/0001-27;2021-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2024;;17;188151.03
05.437.916/0001-27;2021-12-31;1;Outras Cotas de FI;DAYCOVAL TIT PUBL II FDO DE INV. EM RF;34658859000104;;;;;;1170.97389502;1257697.05
05.437.916/0001-27;2021-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;;;;;LFT VENC 03/2027;;14;154719.89
05.562.312/0001-02;2021-03-31;1;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;9215250000113;;;;;;10441581.015731;32468638.36
05.562.312/0001-02;2021-06-30;2;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;9215250000113;;;;;;9545616.72;29899600.5
05.562.312/0001-02;2021-09-30;1;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;9215250000113;;;;;;8412338.85;26617196.95
05.562.312/0001-02;2021-12-31;1;Outras Cotas de FI;BTGP TESOURO SELIC FI RF REFERENCIADO DI;09215250000113;;;;;;6971626.32;22477628.86
07.000.400/0001-46;2021-03-31;1;Outras Cotas de FI;Itaú Top RF Referenciado DI FICFI;5902521000158;;;;;;742984.79;3639786.8
07.000.400/0001-46;2021-03-31;1;Outras Cotas de FI;ITAÚ SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;520459.29;25488371.11
07.000.400/0001-46;2021-06-30;1;Outras Cotas de FI;Itaú Top RF Referenciado DI FICFI;5902521000158;;;;;;741701.83;3669018.88
07.000.400/0001-46;2021-06-30;1;Outras Cotas de FI;ITAÚ SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;412233.37;23127890.39
07.000.400/0001-46;2021-09-30;1;Outras Cotas de FI;Itaú Top RF Referenciado DI FICFI;5902521000158;;;;;;741701.83;3728328.14
07.000.400/0001-46;2021-09-30;1;Outras Cotas de FI;ITAÚ SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;417773.35;24546430.33
07.000.400/0001-46;2021-12-31;1;Outras Cotas de FI;ITAÚ TOP DI FIC R;05902521/0001-58;;;;;;738296.88;3775637.7
07.000.400/0001-46;2021-12-31;1;Outras Cotas de FI;ITAÚ SOBERANO RF SIMPLES LP FICFI;06175696/0001-73;;;;;;512862.43;26060518.34
07.122.725/0001-00;2021-03-31;1;Outros Ativos Financeiros;CDB FLEX EMPRESARIAL;360305000104;;;;CDB;;1380818.13;427420.26
07.122.725/0001-00;2021-03-31;1;Outras Cotas de FI;CAIXA FIC PREMIUM RF REF DI LP;646885000154;;;;;;1485402.69;3949978.33
07.122.725/0001-00;2021-03-31;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;7313.71;358379.25
07.122.725/0001-00;2021-06-30;1;Outros Ativos Financeiros;CDB FLEX EMPRESARIAL;360305000104;;;;CDB;;1380818.13;430159.3
07.122.725/0001-00;2021-06-30;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;2314.8311;114243.34
07.122.725/0001-00;2021-06-30;1;Outras Cotas de FI;CAIXA FIC PREMIUM RF REF DI LP;646885000154;;;;;;1485402.69;3975458.69
07.122.725/0001-00;2021-09-30;1;Outras Cotas de FI;CAIXA FIC PREMIUM RF REF DI LP;646885000154;;;;;;1380969.979112;3756389.39
07.122.725/0001-00;2021-09-30;1;Outros Ativos Financeiros;CDB FLEX EMPRESARIAL;360305000104;;;;CDB;;1;434355.5
07.122.725/0001-00;2021-09-30;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;643.55458;32162.51
07.122.725/0001-00;2021-12-31;1;Outros Ativos Financeiros;CDB FLEX EMPRESARIAL;360305000104;;;;CDB;;4;440611.14
07.122.725/0001-00;2021-12-31;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;3373.82;171586.01
07.122.725/0001-00;2021-12-31;1;Outras Cotas de FI;CAIXA FIC PREMIUM RF REF DI LP;646885000154;;;;;;1380969.979112;3815547.33
07.224.019/0001-60;2021-03-31;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;63749.55;3124498.08
07.224.019/0001-60;2021-06-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;06.175.696/0001-73;;;;;;472576.96;23332070.38
07.224.019/0001-60;2021-09-30;1;Outras Cotas de FI;ITAÚ SOBERANO RF SIMPLES LP FICFI;06.175.696/0001-73;;;;;;304557.88578;15207961.12
07.224.019/0001-60;2021-12-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES FICFI;06175696000173;;;;;;28525.38;23588577.64
07.789.135/0001-27;2021-03-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;168579.06903934;8263350.97
07.789.135/0001-27;2021-06-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;170067.27;8388307.08
07.789.135/0001-27;2021-06-30;1;Outras Cotas de FI;TREND DI SIMPLES FIRF;22080561000180;;;;;;6189399.28205676;6503912.41
07.789.135/0001-27;2021-09-30;1;Outras Cotas de FI;TREND DI SIMPLES FIRF;22080561000180;;;;;;21527949.2959341;22883483.07
07.789.135/0001-27;2021-09-30;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;30304.551;1510133.75
07.789.135/0001-27;2021-12-31;1;Outras Cotas de FI;TREND DI SIMPLES FIRF;22080561000180;;;;;;15011784.5412685;16279650
07.789.135/0001-27;2021-12-31;1;Outras Cotas de FI;ITAU SOBERANO RF SIMPLES LP FICFI;6175696000173;;;;;;49978.22042;2540867.08
08.014.513/0001-63;2021-03-31;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;93497.8574;4581700.66
08.014.513/0001-63;2021-06-30;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;100958.84;4982608.69
08.014.513/0001-63;2021-09-30;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;6175696000173;;;;;;95753.37;4783248.4
08.014.513/0001-63;2021-12-31;1;Outras Cotas de FI;SOBERANO SIMPLES FIC;06.175.696/0001-73;;;;;;95017.52546;4833366.61
08.098.114/0001-28;2021-03-31;1;Outras Cotas de FI;FICFI ITAU SOBERANO RENDA FIXA SIMPLES LP;6175696000173;;;;;;302981.1754;14845580.39
08.098.114/0001-28;2021-06-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0289-09;;;;LTN;;645;508097.72
08.098.114/0001-28;2021-06-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0289-09;;;;LTN;;638;503723.87
08.098.114/0001-28;2021-06-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0289-09;;;;LTN;;643;506933.09
08.098.114/0001-28;2021-06-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0289-09;;;;LTN;;643;506935.05
08.098.114/0001-28;2021-06-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0289-09;;;;LTN;;640;504459.88
08.098.114/0001-28;2021-06-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0289-09;;;;LTN;;646;508630.57
08.098.114/0001-28;2021-06-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0289-09;;;;LTN;;645;508302.06
08.098.114/0001-28;2021-06-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0289-09;;;;LTN;;645;508303.96
08.098.114/0001-28;2021-06-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0289-09;;;;LTN;;650;511736.19
08.098.114/0001-28;2021-06-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0289-09;;;;LTN;;645;508206
08.098.114/0001-28;2021-06-30;1;Outras Cotas de FI;FICFI ITAU SOBERANO RENDA FIXA SIMPLES LP;6175696000173;;;;;;214581.64413;10588582.31
08.098.114/0001-28;2021-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN20240701 - 100000;;640;490216.88
08.098.114/0001-28;2021-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN20240701 - 100000;;646;494812.66
08.098.114/0001-28;2021-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN20240701 - 100000;;650;497876.52
08.098.114/0001-28;2021-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN20240701 - 100000;;645;494046.7
08.098.114/0001-28;2021-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN20240701 - 100000;;643;492514.77
08.098.114/0001-28;2021-09-30;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN20240701 - 100000;;638;488684.95
08.098.114/0001-28;2021-09-30;1;Outras Cotas de FI;FICFI ITAU SOBERANO RENDA FIXA SIMPLES LP;6175696000173;;;;;;227149.85296;11343298.46
08.098.114/0001-28;2021-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN20240701 - 100000;;638;493548.56
08.098.114/0001-28;2021-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN20240701 - 100000;;646;499670.31
08.098.114/0001-28;2021-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN20240701 - 100000;;640;495095.74
08.098.114/0001-28;2021-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN20240701 - 100000;;650;502725.31
08.098.114/0001-28;2021-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN20240701 - 100000;;645;498963.67
08.098.114/0001-28;2021-12-31;1;Outros Ativos Financeiros;TESOURO NACIONAL;00.394.460/0409-50;;;;LTN20240701 - 100000;;643;497416.5
08.098.114/0001-28;2021-12-31;1;Outras Cotas de FI;FICFI ITAU SOBERANO RENDA FIXA SIMPLES LP;6175696000173;;;;;;292175.87449;14858459.77
08.417.532/0001-30;2021-03-31;1;Outras Cotas de FI;FCM Fundo de Investimento Renda Fixa;12610716000190;;;;;;602229.5466922;135078746.7
08.417.532/0001-30;2021-06-30;1;Outras Cotas de FI;FCM Fundo de Investimento Renda Fixa;12610716000190;;;;;;521683.9195346;117688188.91
08.417.532/0001-30;2021-09-30;1;Outras Cotas de FI;FCM Fundo de Investimento Renda Fixa;12610716000190;;;;;;434924.686287;99510190.54
08.417.532/0001-30;2021-12-31;1;Outras Cotas de FI;FCM Fundo de Investimento Renda Fixa;12610716000190;;;;;;306655.2777122;71508064.74
08.431.747/0001-06;2021-03-31;1;CRI;RB CAPITAL COMPANHIA DE SECURITIZAC;02.773.542/0001-22;1ª Emissão;Série nº 262;;;;3850;3910593.51
08.431.747/0001-06;2021-03-31;1;CRI;RB CAPITAL COMPANHIA DE SECURITIZAC;02.773.542/0001-22;1ª Emissão;Série nº 262;;;;2887;2932437.27
08.431.747/0001-06;2021-03-31;1;CRI;RB CAPITAL COMPANHIA DE SECURITIZAC;02.773.542/0001-22;1ª Emissão;Série nº 262;;;;4813;4888749.76
08.431.747/0001-06;2021-03-31;1;FII;HABITAT RECEBIVEIS PULVERIZADOS FII;30578417000105;;;;;;1000;120400
08.431.747/0001-06;2021-03-31;1;CRI;GAIA SECURITIZADORA S.A.;07.587.384/0001-30;4ª Emissão;Série nº 55;;;;17;6892308.68
08.431.747/0001-06;2021-03-31;1;CRI;RB CAPITAL COMPANHIA DE SECURITIZAC;02.773.542/0001-22;1ª Emissão;Série nº 262;;;;4812;4887734.02
08.431.747/0001-06;2021-03-31;1;CRI;GAIA SECURITIZADORA S.A.;07.587.384/0001-30;4ª Emissão;Série nº 33;;;;18;9751678.29
08.431.747/0001-06;2021-03-31;1;FII;MAUÁ CAPITAL RECEBIVEIS IMOBILIARIOS FII;23648935000184;;;;;;914162;95045423.14
08.431.747/0001-06;2021-03-31;1;FII;FII SHOPPING JARDIM SUL;14879856000193;;;;;;648302;44732838
08.431.747/0001-06;2021-03-31;1;FII;FII SHOPPING WEST PLAZA;9326861000139;;;;;;642070;41278680.3
08.431.747/0001-06;2021-03-31;1;FII;SANTANDER PAPEIS IMOBILIARIOS CDI FII;32903521000145;;;;;;34810;2843628.9
08.431.747/0001-06;2021-03-31;1;FII;FLORIPA SHOPPING FUNDO INVEST IMOBILIARI;10375382000191;;;;;;39223;50333699.21
08.431.747/0001-06;2021-03-31;1;FII;HEDGE ATRIUM SHOPPING SANTO ANDRE FII;12809972000100;;;;;;2719;303168.5
08.431.747/0001-06;2021-03-31;1;FII;FUNDO INVEST. IMOB. GRAND PLAZA SHOPPING;1201140000190;;;;;;887531;69582430.4
08.431.747/0001-06;2021-03-31;1;FII;FII PARQUE DOM PEDRO SHOPPING CENTER;10869155000112;;;;;;3;8235
08.431.747/0001-06;2021-03-31;1;FII;CSHG RECEBIVEIS IMOBILIARIOS FII;11160521000122;;;;;;619789;67290491.73
08.431.747/0001-06;2021-03-31;1;FII;KINEA RENDIMENTOS IMOBILIARIOS FII;16706958000132;;;;;;185854;17381066.08
08.431.747/0001-06;2021-03-31;1;FII;GENERAL SHOPPING ATIVO RENDA FII;17590518000125;;;;;;145112;8594983.76
08.431.747/0001-06;2021-03-31;1;FII;HEDGE SHOPPING PARQUE DOM PEDRO FII;35586415000173;;;;;;2580686;214119517.42
08.431.747/0001-06;2021-03-31;1;FII;FII VIA PARQUE SHOPPING;332266000131;;;;;;339387;47856960.87
08.431.747/0001-06;2021-03-31;1;FII;FDO INV IMO - FII BTG PACTUAL FDO DE CRI;9552812000114;;;;;;170185;16167575
08.431.747/0001-06;2021-06-30;1;FII;GENERAL SHOPPING ATIVO RENDA FII;17.590.518/0001-25;;;;;;145112;8947605.92
08.431.747/0001-06;2021-06-30;1;FII;KINEA RENDIMENTOS IMOBILIARIOS FII;16.706.958/0001-32;;;;;;185854;16726860
08.431.747/0001-06;2021-06-30;1;CRI;RB CAPITAL COMPANHIA DE SECURITIZAC;02.773.542/0001-22;1 ª Emissão;Série nº 262;;;;2887;2969955.67
08.431.747/0001-06;2021-06-30;1;CRI;RB CAPITAL COMPANHIA DE SECURITIZAC;02.773.542/0001-22;1 ª Emissão;Série nº 262;;;;4812;4950269.03
08.431.747/0001-06;2021-06-30;1;CRI;RB CAPITAL COMPANHIA DE SECURITIZAC;02.773.542/0001-22;1 ª Emissão;Série nº 262;;;;4813;4951297.76
08.431.747/0001-06;2021-06-30;1;CRI;GAIA SECURITIZADORA S.A.;07.587.384/0001-30;4ª Emissão;Série nº 55;;;;17;7479589.7
08.431.747/0001-06;2021-06-30;1;CRI;RB CAPITAL COMPANHIA DE SECURITIZAC;02.773.542/0001-22;1 ª Emissão;Série nº 262;;;;3850;3960626.72
08.431.747/0001-06;2021-06-30;1;FII;SANTANDER PAPEIS IMOBILIARIOS CDI FII;32.903.521/0001-45;;;;;;34810;2958850
08.431.747/0001-06;2021-06-30;1;FII;CSHG RECEBIVEIS IMOBILIARIOS FII;11.160.521/0001-22;;;;;;619789;64445660.22
08.431.747/0001-06;2021-06-30;1;FII;HEDGE SHOPPING PARQUE DOM PEDRO FII;35.586.415/0001-73;;;;;;2852710;220200684.9
08.431.747/0001-06;2021-06-30;1;FII;FII VIA PARQUE SHOPPING;00.332.266/0001-31;;;;;;339387;43441536
08.431.747/0001-06;2021-06-30;1;CRI;GAIA SECURITIZADORA S.A.;07.587.384/0001-30;4ª Emissão;Série nº 33;;;;18;10611239.81
08.431.747/0001-06;2021-06-30;1;FII;HABITAT RECEBIVEIS PULVERIZADOS FII;30.578.417/0001-05;;;;;;1000;124600
08.431.747/0001-06;2021-06-30;1;FII;FII SHOPPING JARDIM SUL;14.879.856/0001-93;;;;;;648762;42818292
08.431.747/0001-06;2021-06-30;1;FII;HEDGE ATRIUM SHOPPING SANTO ANDRE FII;12.809.972/0001-00;;;;;;2719;290933
08.431.747/0001-06;2021-06-30;1;FII;FLORIPA SHOPPING FUNDO INVEST IMOBILIARI;10.375.382/0001-91;;;;;;39224;51691740.64
08.431.747/0001-06;2021-06-30;1;FII;FUNDO INVEST. IMOB. GRAND PLAZA SHOPPING;01.201.140/0001-90;;;;;;922997;63760632.76
08.431.747/0001-06;2021-06-30;1;FII;FDO INV IMO - FII BTG PACTUAL FDO DE CRI;09.552.812/0001-14;;;;;;170185;15486835
08.431.747/0001-06;2021-06-30;1;FII;FII SHOPPING WEST PLAZA;09.326.861/0001-39;;;;;;642070;39037856
08.431.747/0001-06;2021-06-30;1;FII;FII PARQUE DOM PEDRO SHOPPING CENTER;10.869.155/0001-12;;;;;;3;7190.97
08.431.747/0001-06;2021-06-30;1;FII;MAUÁ CAPITAL RECEBIVEIS IMOBILIARIOS FII;23.648.935/0001-84;;;;;;701899;71207653.55
08.431.747/0001-06;2021-09-30;1;CRI;GAIA SECURITIZADORA S.A.;7587384000130;4ª Emissão;Série nº 55;;;;17;4345794.26
08.431.747/0001-06;2021-09-30;1;CRI;RB CAPITAL COMPANHIA DE SECURITIZAÇÃO;2773542000122;1ª Emissão;Série nº 262;;;;25988;26066350.51
08.431.747/0001-06;2021-09-30;1;FII;SANTANDER PAPEIS IMOB CDI FII;32903521000145;;;;;;34810;2855116.2
08.431.747/0001-06;2021-09-30;1;CRI;GAIA SECURITIZADORA S.A.;7587384000130;4ª Emissão;Série nº 33;;;;18;6146711.21
08.431.747/0001-06;2021-09-30;1;FII;FDO INV IMOB - FII BTG PACTUAL FUNDO DE;9552812000114;;;;;;170185;14499762
08.431.747/0001-06;2021-09-30;1;FII;FDO INV IMOB - FII FLORIPA SHOPPING;10375382000191;;;;;;39501;51548805
08.431.747/0001-06;2021-09-30;1;FII;SHOPPING WEST PLAZA FDO INV IMOB;9326861000139;;;;;;643015;38587330.15
08.431.747/0001-06;2021-09-30;1;FII;HEDGE ATRIUM SHOPPING SANTO ANDRE FII;12809972000100;;;;;;2719;277310.81
08.431.747/0001-06;2021-09-30;1;FII;HEDGE SHOPPING PARQUE DOM PEDRO FII;35586415000173;;;;;;2853349;243961339.5
08.431.747/0001-06;2021-09-30;1;FII;CSHG RECEBÍVEIS IMOBILIÁRIOS FII;11160521000122;;;;;;619789;66379401.9
08.431.747/0001-06;2021-09-30;1;LCI;BANCO ABC BRASIL S/A;28195667000106;;;;;2021-10-11;100;100454.21
08.431.747/0001-06;2021-09-30;1;FII;KINEA RENDIMENTOS IMOBILIÁRIOS FDO INV I;16706958000132;;;;;;185854;18076160.04
